row_id,region,month,is_weekend,is_holiday,mean_temperature_c,population_thousands,industrial_index,demand_mwh
20240124_navarra,navarra,1,0,0,2.8,660,55,36374.2
20240124_cantabria,cantabria,1,0,0,8.9,580,35,17469.7
20240124_la_rioja,la_rioja,1,0,0,2.7,320,40,16457.8
20240125_andalucia,andalucia,1,0,0,9.1,8500,45,286443.8
20240125_cataluna,cataluna,1,0,0,7.5,7700,75,336718.7
20240125_madrid,madrid,1,0,0,3.5,6700,55,389259.9
20240125_valenciana,valenciana,1,0,0,8.0,5100,60,184920.2
20240125_galicia,galicia,1,0,0,5.5,2700,35,107002.7
20240125_castilla_y_leon,castilla_y_leon,1,0,0,0.7,2380,30,127072.2
20240125_pais_vasco,pais_vasco,1,0,0,8.3,2200,80,86975.3
20240125_castilla_la_mancha,castilla_la_mancha,1,0,0,3.7,2050,25,90989.1
20240125_canarias,canarias,1,0,0,15.5,2170,20,40544.3
20240125_murcia,murcia,1,0,0,9.1,1550,40,47339.5
20240125_aragon,aragon,1,0,0,2.7,1330,40,72520.8
20240125_baleares,baleares,1,0,0,13.2,1200,15,23223.1
20240125_extremadura,extremadura,1,0,0,8.3,1060,20,29597.5
20240125_asturias,asturias,1,0,0,10.0,1010,45,31378.2
20240125_navarra,navarra,1,0,0,3.3,660,55,36769.0
20240125_cantabria,cantabria,1,0,0,13.0,580,35,14607.4
20240125_la_rioja,la_rioja,1,0,0,2.7,320,40,17113.7
20240126_andalucia,andalucia,1,0,0,9.2,8500,45,274546.9
20240126_cataluna,cataluna,1,0,0,8.4,7700,75,334534.8
20240126_madrid,madrid,1,0,0,4.6,6700,55,334231.2
20240126_valenciana,valenciana,1,0,0,10.1,5100,60,181692.0
20240126_galicia,galicia,1,0,0,5.4,2700,35,111191.1
20240126_castilla_y_leon,castilla_y_leon,1,0,0,-0.7,2380,30,131254.2
20240126_pais_vasco,pais_vasco,1,0,0,6.5,2200,80,113303.5
20240126_castilla_la_mancha,castilla_la_mancha,1,0,0,2.2,2050,25,97917.5
20240126_canarias,canarias,1,0,0,15.2,2170,20,40822.0
20240126_murcia,murcia,1,0,0,9.3,1550,40,48525.2
20240126_aragon,aragon,1,0,0,3.6,1330,40,60170.8
20240126_baleares,baleares,1,0,0,11.6,1200,15,25676.5
20240126_extremadura,extremadura,1,0,0,3.0,1060,20,39447.8
20240126_asturias,asturias,1,0,0,7.6,1010,45,36917.1
20240126_navarra,navarra,1,0,0,3.0,660,55,36857.2
20240126_cantabria,cantabria,1,0,0,8.9,580,35,18796.2
20240126_la_rioja,la_rioja,1,0,0,2.1,320,40,15993.1
20240127_andalucia,andalucia,1,1,0,8.2,8500,45,275243.0
20240127_cataluna,cataluna,1,1,0,8.9,7700,75,284175.9
20240127_madrid,madrid,1,1,0,0.7,6700,55,366350.0
20240127_valenciana,valenciana,1,1,0,8.5,5100,60,173542.6
20240127_galicia,galicia,1,1,0,7.5,2700,35,82813.6
20240127_castilla_y_leon,castilla_y_leon,1,1,0,0.3,2380,30,124869.3
20240127_pais_vasco,pais_vasco,1,1,0,5.7,2200,80,103466.8
20240127_castilla_la_mancha,castilla_la_mancha,1,1,0,3.9,2050,25,69175.9
20240127_canarias,canarias,1,1,0,17.6,2170,20,36140.8
20240127_murcia,murcia,1,1,0,10.0,1550,40,45422.5
20240127_aragon,aragon,1,1,0,2.4,1330,40,69103.1
20240127_baleares,baleares,1,1,0,10.3,1200,15,23392.4
20240127_extremadura,extremadura,1,1,0,5.8,1060,20,30197.9
20240127_asturias,asturias,1,1,0,6.6,1010,45,36890.1
20240127_navarra,navarra,1,1,0,4.0,660,55,30005.3
20240127_cantabria,cantabria,1,1,0,10.0,580,35,15897.3
20240127_la_rioja,la_rioja,1,1,0,5.7,320,40,12012.4
20240128_andalucia,andalucia,1,1,0,11.6,8500,45,197068.8
20240128_cataluna,cataluna,1,1,0,6.8,7700,75,324153.4
20240128_madrid,madrid,1,1,0,4.4,6700,55,295377.6
20240128_valenciana,valenciana,1,1,0,9.5,5100,60,183544.4
20240128_galicia,galicia,1,1,0,7.9,2700,35,82270.8
20240128_castilla_y_leon,castilla_y_leon,1,1,0,0.4,2380,30,117667.8
20240128_pais_vasco,pais_vasco,1,1,0,6.7,2200,80,102793.6
20240128_castilla_la_mancha,castilla_la_mancha,1,1,0,4.9,2050,25,75306.0
20240128_canarias,canarias,1,1,0,17.5,2170,20,37049.0
20240128_murcia,murcia,1,1,0,8.6,1550,40,45839.3
20240128_aragon,aragon,1,1,0,4.6,1330,40,55224.6
20240128_baleares,baleares,1,1,0,11.0,1200,15,25049.6
20240128_extremadura,extremadura,1,1,0,6.4,1060,20,32311.7
20240128_asturias,asturias,1,1,0,8.0,1010,45,31934.4
20240128_navarra,navarra,1,1,0,3.7,660,55,27280.1
20240128_cantabria,cantabria,1,1,0,9.2,580,35,13210.6
20240128_la_rioja,la_rioja,1,1,0,1.3,320,40,16536.4
20240129_andalucia,andalucia,1,0,0,10.4,8500,45,244112.8
20240129_cataluna,cataluna,1,0,0,6.2,7700,75,418383.2
20240129_madrid,madrid,1,0,0,3.6,6700,55,400950.9
20240129_valenciana,valenciana,1,0,0,9.7,5100,60,186176.3
20240129_galicia,galicia,1,0,0,10.4,2700,35,75966.0
20240129_castilla_y_leon,castilla_y_leon,1,0,0,-0.6,2380,30,139438.8
20240129_pais_vasco,pais_vasco,1,0,0,6.7,2200,80,104549.7
20240129_castilla_la_mancha,castilla_la_mancha,1,0,0,3.0,2050,25,85757.6
20240129_canarias,canarias,1,0,0,18.4,2170,20,40022.8
20240129_murcia,murcia,1,0,0,9.8,1550,40,46761.3
20240129_aragon,aragon,1,0,0,3.6,1330,40,65081.6
20240129_baleares,baleares,1,0,0,9.3,1200,15,28142.8
20240129_extremadura,extremadura,1,0,0,7.3,1060,20,31019.0
20240129_asturias,asturias,1,0,0,5.7,1010,45,43861.7
20240129_navarra,navarra,1,0,0,3.9,660,55,31992.5
20240129_cantabria,cantabria,1,0,0,9.0,580,35,18520.8
20240129_la_rioja,la_rioja,1,0,0,4.3,320,40,14897.4
20240130_andalucia,andalucia,1,0,0,7.8,8500,45,313698.1
20240130_cataluna,cataluna,1,0,0,6.9,7700,75,364725.3
20240130_madrid,madrid,1,0,0,5.6,6700,55,334232.5
20240130_valenciana,valenciana,1,0,0,12.3,5100,60,167042.8
20240130_galicia,galicia,1,0,0,8.0,2700,35,90301.2
20240130_castilla_y_leon,castilla_y_leon,1,0,0,1.9,2380,30,117688.3
20240130_pais_vasco,pais_vasco,1,0,0,6.9,2200,80,114426.8
20240130_castilla_la_mancha,castilla_la_mancha,1,0,0,3.3,2050,25,83798.4
20240130_canarias,canarias,1,0,0,16.5,2170,20,41690.8
20240130_murcia,murcia,1,0,0,10.3,1550,40,46489.0
20240130_aragon,aragon,1,0,0,4.3,1330,40,58932.5
20240130_baleares,baleares,1,0,0,11.8,1200,15,25861.6
20240130_extremadura,extremadura,1,0,0,4.1,1060,20,43168.5
20240130_asturias,asturias,1,0,0,7.0,1010,45,35884.5
20240130_navarra,navarra,1,0,0,1.9,660,55,38225.8
20240130_cantabria,cantabria,1,0,0,8.7,580,35,17886.8
20240130_la_rioja,la_rioja,1,0,0,3.3,320,40,15979.8
20240131_andalucia,andalucia,1,0,0,10.3,8500,45,264749.0
20240131_cataluna,cataluna,1,0,0,7.9,7700,75,357604.4
20240131_madrid,madrid,1,0,0,1.4,6700,55,413072.4
20240131_valenciana,valenciana,1,0,0,6.7,5100,60,225223.2
20240131_galicia,galicia,1,0,0,8.2,2700,35,92353.3
20240131_castilla_y_leon,castilla_y_leon,1,0,0,2.6,2380,30,112783.5
20240131_pais_vasco,pais_vasco,1,0,0,6.1,2200,80,119747.1
20240131_castilla_la_mancha,castilla_la_mancha,1,0,0,2.7,2050,25,90876.8
20240131_canarias,canarias,1,0,0,18.5,2170,20,38877.5
20240131_murcia,murcia,1,0,0,11.4,1550,40,44032.6
20240131_aragon,aragon,1,0,0,2.1,1330,40,74301.0
20240131_baleares,baleares,1,0,0,11.7,1200,15,25576.8
20240131_extremadura,extremadura,1,0,0,4.8,1060,20,36505.2
20240131_asturias,asturias,1,0,0,7.0,1010,45,40130.4
20240131_navarra,navarra,1,0,0,2.0,660,55,40615.6
20240131_cantabria,cantabria,1,0,0,6.9,580,35,20386.5
20240131_la_rioja,la_rioja,1,0,0,4.0,320,40,16662.1
20240201_andalucia,andalucia,2,0,0,8.0,8500,45,329245.5
20240201_cataluna,cataluna,2,0,0,7.6,7700,75,362227.5
20240201_madrid,madrid,2,0,0,4.6,6700,55,340646.2
20240201_valenciana,valenciana,2,0,0,9.6,5100,60,197525.9
20240201_galicia,galicia,2,0,0,7.6,2700,35,96842.6
20240201_castilla_y_leon,castilla_y_leon,2,0,0,0.0,2380,30,133549.6
20240201_pais_vasco,pais_vasco,2,0,0,5.3,2200,80,126530.2
20240201_castilla_la_mancha,castilla_la_mancha,2,0,0,5.5,2050,25,73506.3
20240201_canarias,canarias,2,0,0,16.9,2170,20,38019.2
20240201_murcia,murcia,2,0,0,10.0,1550,40,42893.4
20240201_aragon,aragon,2,0,0,2.2,1330,40,71006.7
20240201_baleares,baleares,2,0,0,12.6,1200,15,27895.4
20240201_extremadura,extremadura,2,0,0,5.1,1060,20,40052.7
20240201_asturias,asturias,2,0,0,8.1,1010,45,35764.2
20240201_navarra,navarra,2,0,0,4.0,660,55,34424.1
20240201_cantabria,cantabria,2,0,0,8.9,580,35,17610.3
20240201_la_rioja,la_rioja,2,0,0,1.9,320,40,15892.7
20240202_andalucia,andalucia,2,0,0,10.8,8500,45,248656.0
20240202_cataluna,cataluna,2,0,0,6.6,7700,75,381738.3
20240202_madrid,madrid,2,0,0,5.6,6700,55,312155.7
20240202_valenciana,valenciana,2,0,0,9.0,5100,60,204230.9
20240202_galicia,galicia,2,0,0,10.5,2700,35,77114.9
20240202_castilla_y_leon,castilla_y_leon,2,0,0,2.4,2380,30,120515.4
20240202_pais_vasco,pais_vasco,2,0,0,8.4,2200,80,101709.5
20240202_castilla_la_mancha,castilla_la_mancha,2,0,0,4.4,2050,25,82344.6
20240202_canarias,canarias,2,0,0,15.6,2170,20,42619.7
20240202_murcia,murcia,2,0,0,8.5,1550,40,49528.0
20240202_aragon,aragon,2,0,0,5.3,1330,40,57983.5
20240202_baleares,baleares,2,0,0,12.9,1200,15,23590.9
20240202_extremadura,extremadura,2,0,0,4.4,1060,20,38906.2
20240202_asturias,asturias,2,0,0,7.9,1010,45,36618.5
20240202_navarra,navarra,2,0,0,5.0,660,55,31225.3
20240202_cantabria,cantabria,2,0,0,9.2,580,35,16686.6
20240202_la_rioja,la_rioja,2,0,0,4.6,320,40,14135.5
20240203_andalucia,andalucia,2,1,0,8.9,8500,45,254169.6
20240203_cataluna,cataluna,2,1,0,7.2,7700,75,323802.3
20240203_madrid,madrid,2,1,0,7.0,6700,55,249582.2
20240203_valenciana,valenciana,2,1,0,9.6,5100,60,149270.2
20240203_galicia,galicia,2,1,0,7.0,2700,35,84608.7
20240203_castilla_y_leon,castilla_y_leon,2,1,0,0.1,2380,30,128702.8
20240203_pais_vasco,pais_vasco,2,1,0,6.6,2200,80,107541.3
20240203_castilla_la_mancha,castilla_la_mancha,2,1,0,3.7,2050,25,76151.0
20240203_canarias,canarias,2,1,0,17.1,2170,20,36108.5
20240203_murcia,murcia,2,1,0,12.8,1550,40,31620.7
20240203_aragon,aragon,2,1,0,0.8,1330,40,68143.3
20240203_baleares,baleares,2,1,0,10.9,1200,15,24925.8
20240203_extremadura,extremadura,2,1,0,6.7,1060,20,29267.5
20240203_asturias,asturias,2,1,0,9.2,1010,45,31541.8
20240203_navarra,navarra,2,1,0,3.8,660,55,33010.7
20240203_cantabria,cantabria,2,1,0,9.1,580,35,15430.2
20240203_la_rioja,la_rioja,2,1,0,5.0,320,40,12418.9
20240204_andalucia,andalucia,2,1,0,10.0,8500,45,257144.6
20240204_cataluna,cataluna,2,1,0,4.1,7700,75,384911.2
20240204_madrid,madrid,2,1,0,3.0,6700,55,332889.7
20240204_valenciana,valenciana,2,1,0,9.6,5100,60,153430.3
20240204_galicia,galicia,2,1,0,6.9,2700,35,82693.3
20240204_castilla_y_leon,castilla_y_leon,2,1,0,4.6,2380,30,94855.4
20240204_pais_vasco,pais_vasco,2,1,0,6.3,2200,80,101258.7
20240204_castilla_la_mancha,castilla_la_mancha,2,1,0,2.0,2050,25,77920.6
20240204_canarias,canarias,2,1,0,17.0,2170,20,34351.6
20240204_murcia,murcia,2,1,0,10.4,1550,40,37775.6
20240204_aragon,aragon,2,1,0,2.5,1330,40,61903.3
20240204_baleares,baleares,2,1,0,11.4,1200,15,23817.8
20240204_extremadura,extremadura,2,1,0,4.3,1060,20,37315.7
20240204_asturias,asturias,2,1,0,6.7,1010,45,36953.8
20240204_navarra,navarra,2,1,0,3.5,660,55,29846.7
20240204_cantabria,cantabria,2,1,0,8.4,580,35,17077.0
20240204_la_rioja,la_rioja,2,1,0,4.9,320,40,12322.9
20240205_andalucia,andalucia,2,0,0,12.2,8500,45,244800.2
20240205_cataluna,cataluna,2,0,0,7.2,7700,75,378687.9
20240205_madrid,madrid,2,0,0,7.4,6700,55,299712.6
20240205_valenciana,valenciana,2,0,0,8.3,5100,60,192060.4
20240205_galicia,galicia,2,0,0,10.4,2700,35,71528.1
20240205_castilla_y_leon,castilla_y_leon,2,0,0,-0.7,2380,30,137549.8
20240205_pais_vasco,pais_vasco,2,0,0,7.5,2200,80,104418.3
20240205_castilla_la_mancha,castilla_la_mancha,2,0,0,2.8,2050,25,87070.6
20240205_canarias,canarias,2,0,0,16.2,2170,20,38861.2
20240205_murcia,murcia,2,0,0,13.7,1550,40,38446.0
20240205_aragon,aragon,2,0,0,4.9,1330,40,55908.0
20240205_baleares,baleares,2,0,0,10.7,1200,15,26137.7
20240205_extremadura,extremadura,2,0,0,2.5,1060,20,42360.1
20240205_asturias,asturias,2,0,0,5.3,1010,45,39354.7
20240205_navarra,navarra,2,0,0,1.9,660,55,42707.4
20240205_cantabria,cantabria,2,0,0,8.8,580,35,19312.8
20240205_la_rioja,la_rioja,2,0,0,4.7,320,40,14581.8
20240206_andalucia,andalucia,2,0,0,8.9,8500,45,294378.6
20240206_cataluna,cataluna,2,0,0,8.6,7700,75,320071.4
20240206_madrid,madrid,2,0,0,5.5,6700,55,320262.9
20240206_valenciana,valenciana,2,0,0,9.3,5100,60,177505.6
20240206_galicia,galicia,2,0,0,6.7,2700,35,97835.6
20240206_castilla_y_leon,castilla_y_leon,2,0,0,1.7,2380,30,114254.4
20240206_pais_vasco,pais_vasco,2,0,0,7.0,2200,80,112024.3
20240206_castilla_la_mancha,castilla_la_mancha,2,0,0,4.6,2050,25,84905.0
20240206_canarias,canarias,2,0,0,19.0,2170,20,38193.9
20240206_murcia,murcia,2,0,0,12.9,1550,40,38244.9
20240206_aragon,aragon,2,0,0,5.2,1330,40,56279.0
20240206_baleares,baleares,2,0,0,10.4,1200,15,25174.1
20240206_extremadura,extremadura,2,0,0,6.0,1060,20,32315.8
20240206_asturias,asturias,2,0,0,9.2,1010,45,35847.3
20240206_navarra,navarra,2,0,0,2.6,660,55,38784.5
20240206_cantabria,cantabria,2,0,0,7.8,580,35,18720.8
20240206_la_rioja,la_rioja,2,0,0,5.3,320,40,13418.4
20240207_andalucia,andalucia,2,0,0,12.6,8500,45,222457.1
20240207_cataluna,cataluna,2,0,0,9.1,7700,75,321283.1
20240207_madrid,madrid,2,0,0,5.9,6700,55,295604.6
20240207_valenciana,valenciana,2,0,0,10.0,5100,60,177598.0
20240207_galicia,galicia,2,0,0,7.3,2700,35,96937.8
20240207_castilla_y_leon,castilla_y_leon,2,0,0,2.2,2380,30,117882.6
20240207_pais_vasco,pais_vasco,2,0,0,9.2,2200,80,100506.2
20240207_castilla_la_mancha,castilla_la_mancha,2,0,0,3.3,2050,25,88261.2
20240207_canarias,canarias,2,0,0,16.4,2170,20,40530.5
20240207_murcia,murcia,2,0,0,9.8,1550,40,51166.9
20240207_aragon,aragon,2,0,0,4.3,1330,40,59244.0
20240207_baleares,baleares,2,0,0,12.7,1200,15,21672.0
20240207_extremadura,extremadura,2,0,0,3.5,1060,20,43783.4
20240207_asturias,asturias,2,0,0,8.0,1010,45,36658.9
20240207_navarra,navarra,2,0,0,1.9,660,55,40106.6
20240207_cantabria,cantabria,2,0,0,11.7,580,35,15649.9
20240207_la_rioja,la_rioja,2,0,0,4.5,320,40,13940.4
20240208_andalucia,andalucia,2,0,0,9.7,8500,45,243774.4
20240208_cataluna,cataluna,2,0,0,8.1,7700,75,357105.3
20240208_madrid,madrid,2,0,0,2.7,6700,55,371915.7
20240208_valenciana,valenciana,2,0,0,8.6,5100,60,188301.5
20240208_galicia,galicia,2,0,0,8.5,2700,35,77132.3
20240208_castilla_y_leon,castilla_y_leon,2,0,0,2.2,2380,30,118651.4
20240208_pais_vasco,pais_vasco,2,0,0,6.7,2200,80,98268.0
20240208_castilla_la_mancha,castilla_la_mancha,2,0,0,2.5,2050,25,97702.7
20240208_canarias,canarias,2,0,0,13.4,2170,20,43787.8
20240208_murcia,murcia,2,0,0,9.0,1550,40,51691.3
20240208_aragon,aragon,2,0,0,2.9,1330,40,67701.4
20240208_baleares,baleares,2,0,0,11.9,1200,15,27677.5
20240208_extremadura,extremadura,2,0,0,6.1,1060,20,35350.5
20240208_asturias,asturias,2,0,0,5.9,1010,45,44836.8
20240208_navarra,navarra,2,0,0,2.7,660,55,36666.9
20240208_cantabria,cantabria,2,0,0,8.9,580,35,16597.2
20240208_la_rioja,la_rioja,2,0,0,4.6,320,40,14793.9
20240209_andalucia,andalucia,2,0,0,10.7,8500,45,234493.3
20240209_cataluna,cataluna,2,0,0,7.6,7700,75,367477.4
20240209_madrid,madrid,2,0,0,2.3,6700,55,373778.9
20240209_valenciana,valenciana,2,0,0,11.5,5100,60,165985.9
20240209_galicia,galicia,2,0,0,9.1,2700,35,90504.9
20240209_castilla_y_leon,castilla_y_leon,2,0,0,2.1,2380,30,119213.8
20240209_pais_vasco,pais_vasco,2,0,0,10.9,2200,80,82638.0
20240209_castilla_la_mancha,castilla_la_mancha,2,0,0,2.9,2050,25,91425.8
20240209_canarias,canarias,2,0,0,17.9,2170,20,38882.7
20240209_murcia,murcia,2,0,0,9.3,1550,40,54743.8
20240209_aragon,aragon,2,0,0,4.4,1330,40,57341.8
20240209_baleares,baleares,2,0,0,12.4,1200,15,24388.7
20240209_extremadura,extremadura,2,0,0,6.1,1060,20,35670.8
20240209_asturias,asturias,2,0,0,6.2,1010,45,42029.7
20240209_navarra,navarra,2,0,0,6.5,660,55,29127.1
20240209_cantabria,cantabria,2,0,0,8.4,580,35,18065.1
20240209_la_rioja,la_rioja,2,0,0,3.8,320,40,14798.4
20240210_andalucia,andalucia,2,1,0,9.9,8500,45,252927.0
20240210_cataluna,cataluna,2,1,0,5.4,7700,75,390518.7
20240210_madrid,madrid,2,1,0,4.5,6700,55,308051.8
20240210_valenciana,valenciana,2,1,0,8.7,5100,60,188000.0
20240210_galicia,galicia,2,1,0,10.3,2700,35,71887.4
20240210_castilla_y_leon,castilla_y_leon,2,1,0,-0.6,2380,30,131411.2
20240210_pais_vasco,pais_vasco,2,1,0,7.8,2200,80,85839.6
20240210_castilla_la_mancha,castilla_la_mancha,2,1,0,4.0,2050,25,75262.9
20240210_canarias,canarias,2,1,0,18.1,2170,20,36250.2
20240210_murcia,murcia,2,1,0,11.2,1550,40,41813.5
20240210_aragon,aragon,2,1,0,5.7,1330,40,42014.7
20240210_baleares,baleares,2,1,0,10.7,1200,15,24099.7
20240210_extremadura,extremadura,2,1,0,4.1,1060,20,36424.2
20240210_asturias,asturias,2,1,0,9.8,1010,45,27310.0
20240210_navarra,navarra,2,1,0,4.4,660,55,28648.9
20240210_cantabria,cantabria,2,1,0,8.1,580,35,18438.4
20240210_la_rioja,la_rioja,2,1,0,3.7,320,40,13922.9
20240211_andalucia,andalucia,2,1,0,7.8,8500,45,304755.3
20240211_cataluna,cataluna,2,1,0,8.7,7700,75,291311.4
20240211_madrid,madrid,2,1,0,5.9,6700,55,253675.6
20240211_valenciana,valenciana,2,1,0,12.0,5100,60,140583.4
20240211_galicia,galicia,2,1,0,8.3,2700,35,76448.0
20240211_castilla_y_leon,castilla_y_leon,2,1,0,0.8,2380,30,118241.2
20240211_pais_vasco,pais_vasco,2,1,0,7.6,2200,80,97170.3
20240211_castilla_la_mancha,castilla_la_mancha,2,1,0,4.2,2050,25,75236.6
20240211_canarias,canarias,2,1,0,16.8,2170,20,40491.0
20240211_murcia,murcia,2,1,0,8.7,1550,40,48818.3
20240211_aragon,aragon,2,1,0,6.0,1330,40,45524.7
20240211_baleares,baleares,2,1,0,14.4,1200,15,21245.6
20240211_extremadura,extremadura,2,1,0,8.0,1060,20,27294.6
20240211_asturias,asturias,2,1,0,7.8,1010,45,32777.6
20240211_navarra,navarra,2,1,0,4.6,660,55,31817.3
20240211_cantabria,cantabria,2,1,0,9.3,580,35,15022.1
20240211_la_rioja,la_rioja,2,1,0,5.7,320,40,12297.1
20240212_andalucia,andalucia,2,0,0,11.4,8500,45,252484.9
20240212_cataluna,cataluna,2,0,0,7.6,7700,75,338334.3
20240212_madrid,madrid,2,0,0,4.0,6700,55,321731.6
20240212_valenciana,valenciana,2,0,0,10.7,5100,60,170228.4
20240212_galicia,galicia,2,0,0,8.0,2700,35,76635.4
20240212_castilla_y_leon,castilla_y_leon,2,0,0,-0.1,2380,30,142637.8
20240212_pais_vasco,pais_vasco,2,0,0,6.4,2200,80,116383.0
20240212_castilla_la_mancha,castilla_la_mancha,2,0,0,2.3,2050,25,100354.5
20240212_canarias,canarias,2,0,0,17.2,2170,20,40646.2
20240212_murcia,murcia,2,0,0,14.2,1550,40,40106.7
20240212_aragon,aragon,2,0,0,3.8,1330,40,60584.0
20240212_baleares,baleares,2,0,0,10.8,1200,15,27531.6
20240212_extremadura,extremadura,2,0,0,6.5,1060,20,32910.0
20240212_asturias,asturias,2,0,0,10.2,1010,45,31055.9
20240212_navarra,navarra,2,0,0,7.3,660,55,27053.8
20240212_cantabria,cantabria,2,0,0,11.6,580,35,15396.8
20240212_la_rioja,la_rioja,2,0,0,5.9,320,40,12337.3
20240213_andalucia,andalucia,2,0,0,9.4,8500,45,283114.5
20240213_cataluna,cataluna,2,0,0,9.4,7700,75,312557.2
20240213_madrid,madrid,2,0,0,3.5,6700,55,338501.8
20240213_valenciana,valenciana,2,0,0,8.5,5100,60,181843.3
20240213_galicia,galicia,2,0,0,8.8,2700,35,88775.7
20240213_castilla_y_leon,castilla_y_leon,2,0,0,1.8,2380,30,105705.1
20240213_pais_vasco,pais_vasco,2,0,0,7.1,2200,80,107572.6
20240213_castilla_la_mancha,castilla_la_mancha,2,0,0,7.3,2050,25,60196.4
20240213_canarias,canarias,2,0,0,16.9,2170,20,43773.7
20240213_murcia,murcia,2,0,0,11.6,1550,40,43338.3
20240213_aragon,aragon,2,0,0,4.4,1330,40,60351.3
20240213_baleares,baleares,2,0,0,12.4,1200,15,23522.2
20240213_extremadura,extremadura,2,0,0,8.0,1060,20,28201.3
20240213_asturias,asturias,2,0,0,8.6,1010,45,34969.6
20240213_navarra,navarra,2,0,0,3.3,660,55,36138.8
20240213_cantabria,cantabria,2,0,0,8.2,580,35,17799.2
20240213_la_rioja,la_rioja,2,0,0,4.2,320,40,13796.8
20240214_andalucia,andalucia,2,0,0,11.1,8500,45,233996.5
20240214_cataluna,cataluna,2,0,0,9.1,7700,75,300395.5
20240214_madrid,madrid,2,0,0,4.6,6700,55,323794.3
20240214_valenciana,valenciana,2,0,0,12.4,5100,60,158010.9
20240214_galicia,galicia,2,0,0,8.4,2700,35,88487.8
20240214_castilla_y_leon,castilla_y_leon,2,0,0,-1.1,2380,30,144721.9
20240214_pais_vasco,pais_vasco,2,0,0,10.2,2200,80,87985.1
20240214_castilla_la_mancha,castilla_la_mancha,2,0,0,4.5,2050,25,81447.7
20240214_canarias,canarias,2,0,0,18.7,2170,20,36225.1
20240214_murcia,murcia,2,0,0,8.7,1550,40,51344.5
20240214_aragon,aragon,2,0,0,3.4,1330,40,68634.9
20240214_baleares,baleares,2,0,0,11.0,1200,15,24171.7
20240214_extremadura,extremadura,2,0,0,5.1,1060,20,32568.4
20240214_asturias,asturias,2,0,0,7.9,1010,45,36173.1
20240214_navarra,navarra,2,0,0,3.6,660,55,37215.0
20240214_cantabria,cantabria,2,0,0,10.8,580,35,15671.5
20240214_la_rioja,la_rioja,2,0,0,1.7,320,40,17962.8
20240215_andalucia,andalucia,2,0,0,11.5,8500,45,245797.9
20240215_cataluna,cataluna,2,0,0,9.6,7700,75,291644.2
20240215_madrid,madrid,2,0,0,8.3,6700,55,243161.8
20240215_valenciana,valenciana,2,0,0,11.7,5100,60,148748.3
20240215_galicia,galicia,2,0,0,7.5,2700,35,99669.5
20240215_castilla_y_leon,castilla_y_leon,2,0,0,1.6,2380,30,124951.0
20240215_pais_vasco,pais_vasco,2,0,0,7.8,2200,80,102453.1
20240215_castilla_la_mancha,castilla_la_mancha,2,0,0,6.4,2050,25,68011.4
20240215_canarias,canarias,2,0,0,15.0,2170,20,40255.0
20240215_murcia,murcia,2,0,0,11.9,1550,40,42306.1
20240215_aragon,aragon,2,0,0,2.3,1330,40,67232.9
20240215_baleares,baleares,2,0,0,10.7,1200,15,26652.8
20240215_extremadura,extremadura,2,0,0,5.0,1060,20,36375.5
20240215_asturias,asturias,2,0,0,7.2,1010,45,39749.6
20240215_navarra,navarra,2,0,0,5.5,660,55,30613.1
20240215_cantabria,cantabria,2,0,0,8.6,580,35,18379.1
20240215_la_rioja,la_rioja,2,0,0,3.7,320,40,14273.0
20240216_andalucia,andalucia,2,0,0,9.5,8500,45,266039.0
20240216_cataluna,cataluna,2,0,0,6.6,7700,75,383078.0
20240216_madrid,madrid,2,0,0,6.6,6700,55,266258.5
20240216_valenciana,valenciana,2,0,0,10.7,5100,60,169332.3
20240216_galicia,galicia,2,0,0,9.3,2700,35,81232.2
20240216_castilla_y_leon,castilla_y_leon,2,0,0,0.0,2380,30,126006.3
20240216_pais_vasco,pais_vasco,2,0,0,7.6,2200,80,110215.8
20240216_castilla_la_mancha,castilla_la_mancha,2,0,0,1.5,2050,25,100582.1
20240216_canarias,canarias,2,0,0,19.2,2170,20,39919.7
20240216_murcia,murcia,2,0,0,12.0,1550,40,39890.3
20240216_aragon,aragon,2,0,0,4.4,1330,40,54970.8
20240216_baleares,baleares,2,0,0,8.3,1200,15,33417.1
20240216_extremadura,extremadura,2,0,0,5.7,1060,20,34992.9
20240216_asturias,asturias,2,0,0,6.4,1010,45,37980.8
20240216_navarra,navarra,2,0,0,4.2,660,55,32720.0
20240216_cantabria,cantabria,2,0,0,9.8,580,35,17300.4
20240216_la_rioja,la_rioja,2,0,0,5.4,320,40,13509.2
20240217_andalucia,andalucia,2,1,0,13.1,8500,45,189803.8
20240217_cataluna,cataluna,2,1,0,8.3,7700,75,321893.0
20240217_madrid,madrid,2,1,0,7.4,6700,55,227244.7
20240217_valenciana,valenciana,2,1,0,10.3,5100,60,169108.8
20240217_galicia,galicia,2,1,0,9.6,2700,35,72481.9
20240217_castilla_y_leon,castilla_y_leon,2,1,0,1.8,2380,30,103876.1
20240217_pais_vasco,pais_vasco,2,1,0,8.0,2200,80,90251.6
20240217_castilla_la_mancha,castilla_la_mancha,2,1,0,4.7,2050,25,70872.8
20240217_canarias,canarias,2,1,0,16.6,2170,20,37294.0
20240217_murcia,murcia,2,1,0,15.3,1550,40,29432.6
