session_id,session_start_hour,initial_soc_pct,charger_type,vehicle_battery_kwh,station_region,is_weekend,energy_charged_kwh
LZ-EV-000366,21,39.4,fast_22kw,56.7,zaragoza,0,16.42
LZ-EV-000367,20,26.8,fast_22kw,66.5,zaragoza,0,31.53
LZ-EV-000368,22,51.5,ultra_150kw,56.8,sevilla,0,22.17
LZ-EV-000369,21,20.7,fast_22kw,40.0,valencia,0,29.01
LZ-EV-000370,2,43.3,slow_7kw,57.5,madrid,1,30.04
LZ-EV-000371,21,11.6,slow_7kw,68.1,valencia,0,43.39
LZ-EV-000372,7,40.6,slow_7kw,48.0,barcelona,0,27.34
LZ-EV-000373,7,45.7,ultra_150kw,59.5,madrid,0,30.7
LZ-EV-000374,14,30.4,slow_7kw,64.7,malaga,0,41.42
LZ-EV-000375,0,44.6,fast_22kw,72.5,madrid,0,34.65
LZ-EV-000376,21,63.2,fast_22kw,59.2,murcia,1,22.65
LZ-EV-000377,20,21.0,slow_7kw,69.6,zaragoza,0,37.37
LZ-EV-000378,10,52.8,fast_22kw,73.9,madrid,1,30.75
LZ-EV-000379,6,9.6,rapid_50kw,43.0,murcia,1,12.72
LZ-EV-000380,19,27.8,rapid_50kw,56.1,zaragoza,0,30.74
LZ-EV-000381,21,43.3,slow_7kw,74.7,sevilla,0,40.04
LZ-EV-000382,14,70.4,slow_7kw,79.7,madrid,1,22.13
LZ-EV-000383,21,28.7,slow_7kw,78.1,murcia,1,51.98
LZ-EV-000384,19,46.1,slow_7kw,77.4,madrid,0,27.6
LZ-EV-000385,21,44.4,slow_7kw,36.3,madrid,1,16.6
LZ-EV-000386,8,65.0,fast_22kw,80.2,zaragoza,0,24.48
LZ-EV-000387,13,53.7,slow_7kw,54.3,bilbao,0,20.36
LZ-EV-000388,3,14.8,fast_22kw,78.5,barcelona,0,27.67
LZ-EV-000389,15,33.6,ultra_150kw,92.5,zaragoza,0,36.37
LZ-EV-000390,0,68.4,rapid_50kw,44.5,valencia,0,12.21
LZ-EV-000391,11,10.9,slow_7kw,64.2,bilbao,0,47.62
LZ-EV-000392,18,13.2,ultra_150kw,66.7,barcelona,0,48.67
LZ-EV-000393,5,49.2,fast_22kw,78.7,murcia,1,30.95
LZ-EV-000394,18,64.5,slow_7kw,78.4,bilbao,1,25.77
LZ-EV-000395,20,30.7,slow_7kw,64.5,madrid,1,40.38
LZ-EV-000396,19,38.6,slow_7kw,71.6,murcia,1,37.87
LZ-EV-000397,13,14.1,slow_7kw,44.3,madrid,1,34.09
LZ-EV-000398,0,52.8,fast_22kw,70.3,sevilla,0,32.43
LZ-EV-000399,13,35.6,slow_7kw,79.1,valencia,0,24.82
LZ-EV-000400,14,28.0,ultra_150kw,65.5,madrid,0,44.18
LZ-EV-000401,10,2.0,fast_22kw,44.8,zaragoza,1,39.68
LZ-EV-000402,12,61.4,fast_22kw,62.3,malaga,1,23.59
LZ-EV-000403,20,50.4,slow_7kw,58.3,murcia,0,28.39
LZ-EV-000404,21,69.8,ultra_150kw,36.6,zaragoza,0,9.84
LZ-EV-000405,23,45.2,rapid_50kw,55.7,murcia,0,23.99
LZ-EV-000406,2,22.6,fast_22kw,28.0,valencia,0,19.69
LZ-EV-000407,16,49.8,slow_7kw,44.9,barcelona,1,22.55
LZ-EV-000408,11,40.7,fast_22kw,46.4,madrid,1,26.59
LZ-EV-000409,12,44.2,slow_7kw,76.0,valencia,0,25.35
LZ-EV-000410,2,42.2,slow_7kw,62.7,valencia,0,26.07
LZ-EV-000411,8,39.7,fast_22kw,60.2,sevilla,1,30.28
LZ-EV-000412,7,28.6,rapid_50kw,58.0,sevilla,0,27.83
LZ-EV-000413,16,32.8,fast_22kw,38.8,madrid,0,23.48
LZ-EV-000414,1,56.3,slow_7kw,31.0,madrid,0,11.78
LZ-EV-000415,6,16.7,ultra_150kw,68.8,bilbao,0,33.47
LZ-EV-000416,9,29.7,fast_22kw,68.0,sevilla,1,43.14
LZ-EV-000417,8,21.9,ultra_150kw,49.7,murcia,1,34.19
LZ-EV-000418,4,14.5,fast_22kw,55.3,zaragoza,1,27.88
LZ-EV-000419,18,66.1,ultra_150kw,61.1,sevilla,0,19.66
LZ-EV-000420,10,40.6,rapid_50kw,69.5,sevilla,0,30.67
LZ-EV-000421,15,58.8,slow_7kw,54.7,sevilla,0,20.2
LZ-EV-000422,23,6.8,rapid_50kw,78.0,barcelona,1,18.9
LZ-EV-000423,23,35.9,fast_22kw,48.2,valencia,0,30.91
LZ-EV-000424,14,31.1,fast_22kw,43.2,murcia,1,28.3
LZ-EV-000425,16,26.7,slow_7kw,33.9,zaragoza,1,22.7
LZ-EV-000426,13,11.5,fast_22kw,30.3,bilbao,0,22.92
LZ-EV-000427,17,10.1,fast_22kw,49.0,bilbao,0,41.03
LZ-EV-000428,10,34.5,rapid_50kw,81.4,madrid,0,20.42
LZ-EV-000429,22,38.1,fast_22kw,52.4,barcelona,0,28.02
LZ-EV-000430,3,30.1,slow_7kw,81.5,malaga,1,26.84
LZ-EV-000431,6,42.7,rapid_50kw,54.9,madrid,0,19.63
LZ-EV-000432,9,30.6,fast_22kw,87.6,murcia,0,41.11
LZ-EV-000433,14,63.8,slow_7kw,46.8,bilbao,0,15.45
LZ-EV-000434,20,17.1,fast_22kw,59.3,sevilla,0,45.81
LZ-EV-000435,0,21.9,slow_7kw,63.7,sevilla,0,43.02
LZ-EV-000436,0,56.6,slow_7kw,85.4,sevilla,0,32.74
LZ-EV-000437,15,67.5,ultra_150kw,64.6,madrid,0,20.05
LZ-EV-000438,17,32.2,rapid_50kw,75.7,zaragoza,0,40.42
LZ-EV-000439,21,21.5,rapid_50kw,61.2,bilbao,0,38.46
LZ-EV-000440,9,43.8,fast_22kw,89.4,murcia,0,39.31
LZ-EV-000441,19,29.5,fast_22kw,37.7,barcelona,0,28.01
LZ-EV-000442,9,44.8,slow_7kw,79.9,bilbao,0,35.78
LZ-EV-000443,21,19.7,slow_7kw,65.7,malaga,0,33.82
LZ-EV-000444,18,37.3,rapid_50kw,61.9,madrid,0,33.11
LZ-EV-000445,12,18.4,slow_7kw,68.7,barcelona,0,34.03
LZ-EV-000446,16,23.4,rapid_50kw,33.7,murcia,0,24.23
LZ-EV-000447,14,47.7,slow_7kw,53.5,valencia,0,24.45
LZ-EV-000448,5,31.7,slow_7kw,84.8,valencia,0,26.83
LZ-EV-000449,6,4.8,fast_22kw,67.0,murcia,0,38.1
LZ-EV-000450,5,45.2,fast_22kw,76.1,murcia,0,25.38
LZ-EV-000451,10,2.0,slow_7kw,53.2,bilbao,0,23.48
LZ-EV-000452,23,40.4,rapid_50kw,76.2,murcia,0,40.94
LZ-EV-000453,19,29.7,slow_7kw,69.1,zaragoza,1,32.57
LZ-EV-000454,4,65.0,fast_22kw,74.8,malaga,0,23.64
LZ-EV-000455,1,41.1,fast_22kw,84.8,valencia,0,49.44
LZ-EV-000456,8,15.2,fast_22kw,75.2,barcelona,0,23.44
LZ-EV-000457,5,24.9,slow_7kw,38.7,madrid,0,28.46
LZ-EV-000458,0,22.5,fast_22kw,78.2,sevilla,1,40.45
LZ-EV-000459,21,90.0,rapid_50kw,55.1,sevilla,1,4.54
LZ-EV-000460,17,60.7,fast_22kw,64.9,sevilla,1,24.24
LZ-EV-000461,15,21.8,fast_22kw,45.9,murcia,1,32.15
LZ-EV-000462,16,41.5,fast_22kw,55.6,barcelona,1,26.04
LZ-EV-000463,18,53.2,fast_22kw,56.9,madrid,0,24.71
LZ-EV-000464,15,34.0,fast_22kw,103.4,sevilla,1,34.55
LZ-EV-000465,19,75.3,fast_22kw,74.3,barcelona,0,16.17
LZ-EV-000466,15,8.1,slow_7kw,59.3,barcelona,1,33.59
LZ-EV-000467,8,52.9,rapid_50kw,68.0,barcelona,0,14.82
LZ-EV-000468,20,22.5,slow_7kw,34.9,zaragoza,1,25.3
LZ-EV-000469,23,44.8,slow_7kw,42.3,sevilla,1,22.36
LZ-EV-000470,6,58.9,fast_22kw,54.6,malaga,0,21.54
LZ-EV-000471,20,32.0,rapid_50kw,80.8,barcelona,0,27.04
LZ-EV-000472,17,34.7,slow_7kw,28.3,valencia,1,16.2
LZ-EV-000473,13,34.9,slow_7kw,62.1,barcelona,0,35.96
LZ-EV-000474,20,14.6,slow_7kw,72.4,sevilla,0,23.18
LZ-EV-000475,4,42.5,slow_7kw,45.6,madrid,1,25.56
LZ-EV-000476,12,24.0,slow_7kw,52.3,madrid,0,27.17
LZ-EV-000477,4,62.2,slow_7kw,56.9,zaragoza,0,20.92
LZ-EV-000478,6,41.5,fast_22kw,66.6,barcelona,0,34.63
LZ-EV-000479,13,27.3,slow_7kw,63.2,valencia,0,34.96
LZ-EV-000480,10,27.1,fast_22kw,86.6,murcia,0,54.43
LZ-EV-000481,3,26.2,fast_22kw,48.5,murcia,1,29.75
LZ-EV-000482,2,11.7,fast_22kw,55.8,bilbao,1,31.39
LZ-EV-000483,11,19.2,slow_7kw,30.7,sevilla,0,21.92
LZ-EV-000484,2,26.1,rapid_50kw,62.5,madrid,1,43.83
LZ-EV-000485,12,40.4,fast_22kw,28.0,zaragoza,0,14.79
LZ-EV-000486,7,2.0,fast_22kw,70.3,zaragoza,1,46.73
LZ-EV-000487,18,80.6,slow_7kw,41.1,valencia,0,7.4
LZ-EV-000488,5,24.2,ultra_150kw,98.6,murcia,0,42.47
LZ-EV-000489,13,37.0,rapid_50kw,53.9,valencia,1,28.09
LZ-EV-000490,16,51.1,rapid_50kw,48.1,malaga,1,22.79
LZ-EV-000491,8,54.3,fast_22kw,58.2,malaga,1,21.67
LZ-EV-000492,20,61.2,fast_22kw,68.1,zaragoza,0,26.76
LZ-EV-000493,16,70.1,fast_22kw,91.4,barcelona,0,26.71
LZ-EV-000494,14,40.3,slow_7kw,73.3,malaga,0,43.13
LZ-EV-000495,20,12.6,slow_7kw,66.7,sevilla,0,26.75
LZ-EV-000496,22,28.0,rapid_50kw,67.2,bilbao,0,31.8
LZ-EV-000497,13,29.0,slow_7kw,81.6,madrid,0,47.18
LZ-EV-000498,0,8.1,slow_7kw,54.4,madrid,0,34.21
LZ-EV-000499,5,25.9,fast_22kw,71.1,zaragoza,1,32.67
LZ-EV-000500,14,47.6,rapid_50kw,90.2,madrid,0,29.29
LZ-EV-000501,3,28.8,fast_22kw,53.5,valencia,0,29.46
LZ-EV-000502,10,37.8,fast_22kw,80.8,sevilla,1,37.6
LZ-EV-000503,3,70.3,ultra_150kw,62.2,bilbao,0,18.16
LZ-EV-000504,20,46.6,slow_7kw,53.3,murcia,0,25.08
LZ-EV-000505,4,26.8,slow_7kw,65.0,zaragoza,1,45.98
LZ-EV-000506,3,15.0,slow_7kw,33.1,zaragoza,0,26.27
LZ-EV-000507,19,58.9,fast_22kw,50.1,malaga,0,20.19
LZ-EV-000508,12,8.1,slow_7kw,67.1,murcia,1,29.78
LZ-EV-000509,7,48.2,fast_22kw,63.5,murcia,0,31.03
LZ-EV-000510,8,74.6,slow_7kw,55.1,malaga,0,14.15
LZ-EV-000511,16,72.8,slow_7kw,55.3,madrid,0,15.27
LZ-EV-000512,8,52.3,rapid_50kw,66.8,murcia,1,16.15
LZ-EV-000513,1,26.6,rapid_50kw,83.8,malaga,0,32.24
LZ-EV-000514,8,50.4,ultra_150kw,35.2,madrid,0,16.54
LZ-EV-000515,4,18.5,fast_22kw,57.1,zaragoza,1,47.42
LZ-EV-000516,18,7.7,fast_22kw,78.4,murcia,0,41.11
LZ-EV-000517,14,65.7,fast_22kw,58.2,valencia,0,18.95
LZ-EV-000518,22,56.4,rapid_50kw,50.4,murcia,0,22.84
LZ-EV-000519,3,18.7,ultra_150kw,79.5,madrid,0,22.8
LZ-EV-000520,23,54.2,slow_7kw,53.9,sevilla,0,24.73
LZ-EV-000521,15,43.1,slow_7kw,69.2,bilbao,1,36.42
LZ-EV-000522,16,5.4,slow_7kw,72.6,murcia,0,29.3
LZ-EV-000523,5,42.9,slow_7kw,72.7,madrid,0,25.32
LZ-EV-000524,9,47.5,rapid_50kw,62.5,bilbao,0,32.18
LZ-EV-000525,14,43.2,fast_22kw,79.2,malaga,1,34.07
LZ-EV-000526,19,45.1,slow_7kw,68.6,zaragoza,0,33.43
LZ-EV-000527,4,26.0,fast_22kw,67.4,valencia,0,42.1
LZ-EV-000528,8,36.6,fast_22kw,62.1,valencia,0,35.32
LZ-EV-000529,14,77.4,fast_22kw,49.9,sevilla,0,10.69
LZ-EV-000530,7,10.7,rapid_50kw,46.3,murcia,1,38.55
LZ-EV-000531,22,24.9,slow_7kw,44.9,valencia,1,28.19
LZ-EV-000532,1,58.4,fast_22kw,79.0,malaga,1,17.92
LZ-EV-000533,23,57.2,slow_7kw,65.7,sevilla,0,26.29
LZ-EV-000534,15,47.8,rapid_50kw,34.3,valencia,0,18.53
LZ-EV-000535,23,3.3,fast_22kw,60.5,murcia,0,45.67
LZ-EV-000536,1,44.4,rapid_50kw,43.6,sevilla,1,19.61
LZ-EV-000537,19,52.3,slow_7kw,28.0,valencia,0,12.53
LZ-EV-000538,19,24.0,slow_7kw,56.1,sevilla,0,32.55
LZ-EV-000539,3,52.4,rapid_50kw,55.4,bilbao,1,22.88
LZ-EV-000540,14,14.1,slow_7kw,33.1,malaga,0,25.05
LZ-EV-000541,15,39.3,slow_7kw,70.3,sevilla,1,25.53
LZ-EV-000542,4,60.5,rapid_50kw,54.7,sevilla,1,21.53
LZ-EV-000543,12,49.4,rapid_50kw,72.1,valencia,0,14.46
LZ-EV-000544,10,53.3,slow_7kw,57.6,barcelona,0,27.54
LZ-EV-000545,2,28.9,slow_7kw,42.4,zaragoza,0,29.37
LZ-EV-000546,1,23.4,fast_22kw,65.2,valencia,0,33.34
LZ-EV-000547,16,66.2,slow_7kw,84.6,malaga,0,29.39
LZ-EV-000548,7,46.6,slow_7kw,73.4,malaga,0,27.07
LZ-EV-000549,20,66.9,slow_7kw,82.4,sevilla,1,25.77
LZ-EV-000550,7,50.3,fast_22kw,78.0,bilbao,0,32.67
LZ-EV-000551,0,25.7,rapid_50kw,70.6,barcelona,1,29.45
LZ-EV-000552,1,10.4,fast_22kw,35.1,barcelona,0,26.91
LZ-EV-000553,15,49.0,slow_7kw,34.0,murcia,0,14.23
LZ-EV-000554,4,18.7,slow_7kw,40.2,madrid,1,29.45
LZ-EV-000555,6,74.6,rapid_50kw,60.2,barcelona,0,13.82
LZ-EV-000556,10,24.9,fast_22kw,41.5,madrid,0,29.67
LZ-EV-000557,6,6.4,slow_7kw,84.6,madrid,0,25.98
LZ-EV-000558,4,34.2,fast_22kw,38.5,barcelona,1,22.77
LZ-EV-000559,15,2.0,rapid_50kw,51.5,barcelona,0,34.74
LZ-EV-000560,20,25.1,rapid_50kw,43.2,murcia,0,16.7
LZ-EV-000561,0,40.2,fast_22kw,63.5,malaga,0,33.39
LZ-EV-000562,19,58.0,slow_7kw,40.1,bilbao,0,14.98
LZ-EV-000563,2,42.0,rapid_50kw,79.5,murcia,0,26.07
LZ-EV-000564,14,54.5,fast_22kw,77.2,zaragoza,0,31.15
LZ-EV-000565,6,10.3,rapid_50kw,77.2,murcia,0,17.54
LZ-EV-000566,13,43.4,fast_22kw,42.2,murcia,1,23.57
LZ-EV-000567,18,37.2,rapid_50kw,63.1,malaga,0,39.34
LZ-EV-000568,5,38.0,rapid_50kw,60.8,barcelona,0,37.37
LZ-EV-000569,11,58.0,slow_7kw,57.1,zaragoza,0,21.96
LZ-EV-000570,19,39.6,slow_7kw,63.5,sevilla,0,38.82
LZ-EV-000571,12,34.1,fast_22kw,57.6,zaragoza,0,33.78
LZ-EV-000572,3,2.0,slow_7kw,81.2,zaragoza,0,34.19
LZ-EV-000573,17,56.2,slow_7kw,63.7,madrid,1,19.33
LZ-EV-000574,5,45.9,slow_7kw,71.5,murcia,0,19.86
LZ-EV-000575,16,61.4,fast_22kw,59.8,malaga,0,20.9
LZ-EV-000576,10,37.4,fast_22kw,60.0,sevilla,0,36.05
LZ-EV-000577,2,43.4,rapid_50kw,84.2,valencia,0,13.43
LZ-EV-000578,21,38.0,fast_22kw,76.8,murcia,1,45.13
LZ-EV-000579,17,50.5,slow_7kw,59.9,valencia,0,25.3
LZ-EV-000580,0,20.5,fast_22kw,58.3,valencia,0,42.01
LZ-EV-000581,21,56.8,rapid_50kw,95.1,zaragoza,0,20.47
LZ-EV-000582,18,28.1,fast_22kw,72.7,sevilla,0,26.32
LZ-EV-000583,18,34.3,slow_7kw,28.0,malaga,1,15.58
LZ-EV-000584,6,46.8,rapid_50kw,58.4,malaga,0,23.61
LZ-EV-000585,12,23.1,rapid_50kw,72.5,valencia,0,30.37
LZ-EV-000586,9,36.6,slow_7kw,41.2,sevilla,0,24.77
LZ-EV-000587,10,45.5,slow_7kw,48.8,murcia,0,24.84
LZ-EV-000588,7,60.9,rapid_50kw,52.6,valencia,1,19.55
LZ-EV-000589,13,34.0,fast_22kw,43.8,murcia,1,26.39
LZ-EV-000590,20,26.5,slow_7kw,67.0,sevilla,0,28.65
LZ-EV-000591,11,38.0,slow_7kw,84.3,malaga,0,26.57
LZ-EV-000592,17,24.5,slow_7kw,65.0,malaga,0,25.05
LZ-EV-000593,23,26.1,rapid_50kw,28.0,malaga,1,18.59
LZ-EV-000594,22,33.9,rapid_50kw,56.8,valencia,0,28.73
LZ-EV-000595,11,21.6,slow_7kw,54.7,sevilla,1,34.56
LZ-EV-000596,6,40.3,fast_22kw,57.4,sevilla,0,32.18
LZ-EV-000597,14,61.7,rapid_50kw,55.5,bilbao,0,20.46
LZ-EV-000598,15,15.6,fast_22kw,68.4,barcelona,1,42.79
LZ-EV-000599,12,10.9,slow_7kw,80.5,valencia,0,57.97
LZ-EV-000600,2,61.2,rapid_50kw,63.7,zaragoza,0,22.85
LZ-EV-000601,6,57.9,rapid_50kw,59.9,barcelona,1,20.71
LZ-EV-000602,14,37.7,slow_7kw,78.3,bilbao,0,25.59
LZ-EV-000603,10,25.7,rapid_50kw,72.3,zaragoza,0,32.66
LZ-EV-000604,4,33.5,fast_22kw,55.1,madrid,0,33.7
LZ-EV-000605,23,60.1,fast_22kw,83.9,murcia,0,28.55
LZ-EV-000606,9,40.9,fast_22kw,96.3,valencia,1,41.98
LZ-EV-000607,21,38.7,rapid_50kw,60.6,zaragoza,1,27.03
LZ-EV-000608,8,15.8,fast_22kw,42.3,madrid,0,23.57
LZ-EV-000609,0,36.4,slow_7kw,80.9,zaragoza,0,46.34
LZ-EV-000610,1,42.3,fast_22kw,51.9,murcia,0,28.22
LZ-EV-000611,9,28.8,rapid_50kw,28.0,zaragoza,0,13.31
LZ-EV-000612,10,22.2,fast_22kw,67.6,murcia,0,33.62
LZ-EV-000613,21,35.1,fast_22kw,92.7,malaga,0,52.73
LZ-EV-000614,21,10.6,fast_22kw,73.8,malaga,0,31.45
LZ-EV-000615,11,50.5,fast_22kw,53.7,zaragoza,0,22.48
LZ-EV-000616,13,12.8,ultra_150kw,53.5,zaragoza,0,37.07
LZ-EV-000617,1,43.1,ultra_150kw,96.7,barcelona,1,44.92
LZ-EV-000618,22,35.8,slow_7kw,57.6,zaragoza,0,32.53
LZ-EV-000619,10,21.7,slow_7kw,33.7,valencia,0,23.7
LZ-EV-000620,7,40.3,slow_7kw,73.8,valencia,0,31.73
LZ-EV-000621,17,55.9,slow_7kw,83.0,bilbao,1,31.7
LZ-EV-000622,8,29.8,fast_22kw,63.0,murcia,0,40.8
LZ-EV-000623,4,4.1,fast_22kw,56.4,sevilla,0,45.96
LZ-EV-000624,8,33.4,fast_22kw,44.8,zaragoza,0,28.55
LZ-EV-000625,19,47.4,fast_22kw,54.4,sevilla,0,24.31
LZ-EV-000626,21,20.2,ultra_150kw,63.7,bilbao,0,29.28
LZ-EV-000627,0,28.1,slow_7kw,62.0,barcelona,0,34.76
LZ-EV-000628,0,56.7,fast_22kw,51.4,zaragoza,1,19.63
LZ-EV-000629,2,24.7,rapid_50kw,64.4,malaga,0,23.65
LZ-EV-000630,14,43.6,fast_22kw,67.0,barcelona,1,34.74
LZ-EV-000631,20,32.8,fast_22kw,55.9,zaragoza,1,28.92
LZ-EV-000632,8,47.6,fast_22kw,91.7,barcelona,0,38.03
LZ-EV-000633,22,42.3,slow_7kw,58.1,malaga,0,30.57
LZ-EV-000634,5,32.1,rapid_50kw,56.6,bilbao,1,25.45
LZ-EV-000635,12,58.9,fast_22kw,69.3,bilbao,1,25.22
LZ-EV-000636,18,8.1,rapid_50kw,53.9,valencia,0,30.61
LZ-EV-000637,12,44.0,slow_7kw,59.7,valencia,1,29.34
LZ-EV-000638,11,27.3,fast_22kw,72.7,madrid,0,29.1
LZ-EV-000639,8,34.0,ultra_150kw,48.6,malaga,0,32.48
LZ-EV-000640,1,29.1,slow_7kw,50.6,zaragoza,0,30.35
LZ-EV-000641,3,33.1,fast_22kw,44.7,sevilla,0,25.26
LZ-EV-000642,6,37.3,ultra_150kw,70.9,barcelona,1,31.46
LZ-EV-000643,8,22.9,fast_22kw,94.7,barcelona,0,36.01
LZ-EV-000644,0,51.4,fast_22kw,55.6,malaga,0,24.51
LZ-EV-000645,23,38.1,fast_22kw,58.0,sevilla,0,20.48
LZ-EV-000646,4,26.4,slow_7kw,84.0,bilbao,0,37.81
LZ-EV-000647,1,43.3,fast_22kw,67.5,valencia,0,37.08
LZ-EV-000648,7,61.9,rapid_50kw,39.7,bilbao,0,14.8
LZ-EV-000649,13,17.6,fast_22kw,58.7,malaga,0,44.9
LZ-EV-000650,1,30.7,slow_7kw,41.8,sevilla,1,26.84
LZ-EV-000651,3,2.0,fast_22kw,56.5,barcelona,1,50.18
LZ-EV-000652,17,47.5,slow_7kw,54.8,malaga,0,23.81
LZ-EV-000653,6,65.0,slow_7kw,38.6,sevilla,1,11.77
LZ-EV-000654,12,42.6,ultra_150kw,83.0,malaga,0,38.56
LZ-EV-000655,19,38.7,fast_22kw,48.0,valencia,0,28.75
LZ-EV-000656,23,38.6,rapid_50kw,46.6,bilbao,0,22.66
LZ-EV-000657,14,48.2,fast_22kw,28.0,bilbao,0,11.7
LZ-EV-000658,6,45.4,slow_7kw,52.5,bilbao,0,26.22
LZ-EV-000659,16,10.6,slow_7kw,44.0,malaga,0,33.75
LZ-EV-000660,17,20.8,fast_22kw,55.2,zaragoza,0,34.26
LZ-EV-000661,2,46.9,fast_22kw,53.3,barcelona,0,30.17
LZ-EV-000662,22,36.0,fast_22kw,71.8,barcelona,0,43.87
LZ-EV-000663,21,25.4,fast_22kw,80.7,madrid,1,42.49
LZ-EV-000664,1,37.5,fast_22kw,67.9,barcelona,0,39.11
LZ-EV-000665,6,17.0,fast_22kw,28.0,sevilla,0,20.92
LZ-EV-000666,15,58.1,fast_22kw,97.1,murcia,0,40.66
LZ-EV-000667,8,6.5,slow_7kw,56.1,valencia,0,28.76
LZ-EV-000668,8,36.3,fast_22kw,52.0,madrid,1,25.81
LZ-EV-000669,7,35.8,ultra_150kw,28.0,madrid,0,17.53
LZ-EV-000670,6,56.3,rapid_50kw,84.1,barcelona,0,24.97
LZ-EV-000671,8,7.6,slow_7kw,89.7,bilbao,0,50.59
LZ-EV-000672,19,26.7,fast_22kw,78.7,valencia,0,51.04
LZ-EV-000673,17,25.6,slow_7kw,63.4,murcia,0,40.4
LZ-EV-000674,10,26.4,fast_22kw,73.4,bilbao,1,42.33
LZ-EV-000675,6,45.6,fast_22kw,40.5,bilbao,0,20.83
LZ-EV-000676,21,33.1,fast_22kw,70.2,barcelona,0,33.65
LZ-EV-000677,2,31.0,ultra_150kw,38.4,bilbao,0,23.46
LZ-EV-000678,20,56.8,fast_22kw,52.9,bilbao,1,20.65
LZ-EV-000679,4,53.6,rapid_50kw,52.7,bilbao,0,18.82
LZ-EV-000680,8,2.0,slow_7kw,55.9,malaga,1,40.88
LZ-EV-000681,6,41.4,slow_7kw,61.1,malaga,0,28.79
LZ-EV-000682,3,36.2,fast_22kw,83.9,valencia,1,56.28
LZ-EV-000683,6,31.7,slow_7kw,68.5,zaragoza,0,36.3
LZ-EV-000684,3,42.5,fast_22kw,78.4,sevilla,0,40.9
LZ-EV-000685,18,49.5,slow_7kw,91.8,murcia,0,36.65
LZ-EV-000686,19,60.7,fast_22kw,68.4,murcia,0,24.93
LZ-EV-000687,17,66.9,slow_7kw,51.6,bilbao,0,16.02
LZ-EV-000688,0,30.2,rapid_50kw,74.6,malaga,0,35.97
LZ-EV-000689,16,29.1,slow_7kw,58.0,madrid,0,36.87
LZ-EV-000690,23,23.9,slow_7kw,61.1,zaragoza,0,40.2
LZ-EV-000691,23,23.8,slow_7kw,57.7,madrid,0,44.12
LZ-EV-000692,20,44.9,slow_7kw,65.0,zaragoza,0,33.58
LZ-EV-000693,3,67.5,slow_7kw,62.6,sevilla,0,18.01
LZ-EV-000694,13,29.2,ultra_150kw,28.0,zaragoza,0,17.16
LZ-EV-000695,7,23.8,rapid_50kw,41.3,valencia,1,25.45
LZ-EV-000696,20,47.3,rapid_50kw,73.8,sevilla,0,30.93
LZ-EV-000697,2,69.3,slow_7kw,52.5,valencia,0,16.05
LZ-EV-000698,19,38.7,slow_7kw,48.2,valencia,1,25.25
LZ-EV-000699,14,44.8,ultra_150kw,58.4,murcia,0,20.39
LZ-EV-000700,20,58.6,rapid_50kw,75.7,valencia,1,28.45
LZ-EV-000701,1,35.2,slow_7kw,50.2,madrid,0,29.45
LZ-EV-000702,19,19.2,fast_22kw,55.7,barcelona,0,41.29
LZ-EV-000703,5,23.4,fast_22kw,55.2,barcelona,0,39.66
LZ-EV-000704,20,46.4,fast_22kw,60.3,zaragoza,1,30.72
LZ-EV-000705,23,29.2,slow_7kw,47.4,malaga,0,29.38
LZ-EV-000706,5,2.0,slow_7kw,54.8,bilbao,0,43.09
LZ-EV-000707,3,62.7,rapid_50kw,63.2,valencia,0,21.57
LZ-EV-000708,20,62.5,slow_7kw,80.6,murcia,0,23.88
LZ-EV-000709,16,33.9,rapid_50kw,91.7,murcia,0,30.6
LZ-EV-000710,5,53.1,slow_7kw,81.9,sevilla,0,34.23
LZ-EV-000711,22,32.6,fast_22kw,55.8,zaragoza,0,33.29
LZ-EV-000712,3,49.8,rapid_50kw,56.5,malaga,0,25.58
LZ-EV-000713,4,48.6,slow_7kw,83.8,murcia,0,40.85
LZ-EV-000714,11,18.5,slow_7kw,56.4,madrid,1,32.71
LZ-EV-000715,12,29.3,rapid_50kw,66.8,zaragoza,0,25.48
LZ-EV-000716,19,39.9,slow_7kw,77.2,barcelona,0,27.32
LZ-EV-000717,23,36.7,fast_22kw,59.8,murcia,0,32.24
LZ-EV-000718,10,37.5,slow_7kw,75.3,bilbao,0,41.85
LZ-EV-000719,20,25.0,fast_22kw,32.9,bilbao,0,22.92
LZ-EV-000720,16,56.1,fast_22kw,97.2,bilbao,0,30.49
LZ-EV-000721,14,44.5,slow_7kw,75.3,bilbao,0,36.15
LZ-EV-000722,2,8.2,slow_7kw,79.2,murcia,0,37.96
LZ-EV-000723,3,50.1,fast_22kw,43.8,sevilla,0,20.24
LZ-EV-000724,6,47.7,fast_22kw,56.0,malaga,0,27.33
LZ-EV-000725,10,35.8,slow_7kw,54.6,valencia,1,32.44
LZ-EV-000726,18,42.2,fast_22kw,63.5,sevilla,0,33.31
LZ-EV-000727,14,46.4,rapid_50kw,55.4,barcelona,1,25.31
LZ-EV-000728,6,42.3,slow_7kw,40.4,murcia,1,22.9
LZ-EV-000729,20,55.3,ultra_150kw,55.9,malaga,0,23.41
LZ-EV-000730,5,39.2,fast_22kw,47.0,sevilla,1,29.67
LZ-EV-000731,7,27.3,fast_22kw,93.3,valencia,0,34.69
LZ-EV-000732,8,24.2,ultra_150kw,43.0,valencia,1,30.87
LZ-EV-000733,23,25.6,fast_22kw,39.3,malaga,1,25.41
