date,Appliances,T1,RH_1,T2,RH_2,T3,RH_3,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,year,month,day,hour,day_of_week,is_holiday
2016-03-30 09:50:00,120,21.5,41.07,19.76,44.19,22.39,38.09,8.22,752.43,74.83,4.83,40.0,3.98,2016,3,30,9,2,False
2016-03-12 03:30:00,50,20.39,36.9,17.29,40.86,20.2,37.04,1.65,766.5,90.0,2.0,38.5,0.15,2016,3,12,3,5,False
2016-02-12 07:00:00,50,20.68,41.07,19.93,40.2,20.89,41.86,2.5,745.2,95.0,4.0,63.0,1.7,2016,2,12,7,4,False
2016-05-10 23:50:00,50,24.89,47.56,23.29,48.7,26.56,43.5,15.47,749.15,86.5,2.83,40.0,13.17,2016,5,10,23,1,False
2016-03-25 19:30:00,110,23.5,48.23,21.1,43.6,25.6,38.23,7.8,758.3,72.0,1.5,40.0,3.0,2016,3,25,19,4,False
2016-02-12 08:20:00,50,20.6,41.79,19.79,40.2,20.79,41.47,2.5,744.77,92.33,4.67,23.0,1.4,2016,2,12,8,4,False
2016-04-08 00:10:00,50,21.6,38.79,19.2,41.76,22.5,38.13,6.42,754.17,85.83,3.0,39.0,4.26,2016,4,8,0,4,False
2016-03-24 21:40:00,90,22.29,39.5,20.6,40.7,22.23,37.93,6.6,756.2,92.0,2.67,47.33,5.33,2016,3,24,21,3,False
2016-02-27 01:50:00,40,20.6,36.79,18.79,37.13,20.5,37.26,2.2,750.52,77.33,3.83,22.83,-1.35,2016,2,27,1,5,False
2016-03-12 13:20:00,210,20.26,38.63,19.76,34.13,19.76,35.7,8.6,767.2,63.67,3.0,50.0,2.0,2016,3,12,13,5,False
2016-02-23 12:30:00,50,21.0,43.47,19.79,42.16,21.13,40.79,6.75,756.4,80.5,5.0,26.5,3.65,2016,2,23,12,1,False
2016-02-04 13:10:00,300,21.03,45.62,20.36,43.23,22.74,45.46,8.0,761.33,94.17,5.5,28.17,7.07,2016,2,4,13,3,False
2016-02-16 03:20:00,40,20.7,38.2,18.39,39.79,21.0,40.2,-1.8,769.9,94.0,1.0,35.0,-2.6,2016,2,16,3,1,False
2016-01-24 15:20:00,80,21.39,45.03,20.79,43.83,21.0,46.66,7.87,767.47,97.0,4.33,61.0,7.47,2016,1,24,15,6,False
2016-04-17 16:00:00,120,22.79,37.76,21.23,37.03,22.7,36.9,9.7,756.6,71.0,7.0,40.0,4.6,2016,4,17,16,6,False
2016-04-19 19:50:00,110,22.29,40.13,20.89,37.86,22.32,37.0,11.22,765.87,58.33,4.0,40.0,3.18,2016,4,19,19,1,False
2016-03-12 22:20:00,100,21.7,36.29,19.29,38.9,20.29,36.48,3.43,767.9,83.67,3.0,59.0,0.83,2016,3,12,22,5,False
2016-04-02 12:40:00,50,21.0,39.5,19.96,40.73,21.79,37.4,9.33,757.47,70.33,2.0,27.0,4.1,2016,4,2,12,5,False
2016-03-21 07:10:00,50,21.2,38.22,18.2,42.63,22.0,36.59,5.57,761.13,96.67,3.0,61.33,5.02,2016,3,21,7,0,False
2016-02-17 08:00:00,60,20.0,35.0,17.5,36.13,20.23,37.18,-4.4,763.4,91.0,1.0,63.0,-5.6,2016,2,17,8,2,False
2016-01-13 23:20:00,50,19.39,42.09,18.82,41.23,20.6,44.23,3.07,755.77,87.0,5.67,36.33,1.07,2016,1,13,23,2,False
2016-04-14 22:50:00,60,22.67,41.36,20.86,42.86,23.39,39.79,12.92,751.05,71.33,3.67,40.0,7.87,2016,4,14,22,3,False
2016-02-21 17:10:00,180,21.5,46.3,20.63,44.83,21.5,43.2,12.05,754.97,84.0,11.0,40.0,9.37,2016,2,21,17,6,False
2016-01-30 10:50:00,50,19.36,46.33,19.2,45.16,19.79,44.7,8.5,752.3,92.0,11.0,57.5,7.2,2016,1,30,10,5,False
2016-04-15 18:40:00,100,22.89,47.06,21.6,43.97,24.2,38.23,14.54,745.77,59.78,8.11,38.67,6.81,2016,4,15,18,4,False
2016-01-13 22:40:00,30,19.5,42.0,19.0,40.93,21.2,45.6,3.03,756.07,86.67,5.67,36.33,0.97,2016,1,13,22,2,False
2016-05-07 14:30:00,90,25.5,32.43,27.1,27.76,25.1,36.26,24.3,752.1,26.5,5.0,40.0,3.75,2016,5,7,14,5,False
2016-02-23 18:00:00,280,21.0,40.4,19.1,41.06,21.0,40.09,5.1,758.5,85.0,2.0,40.0,2.8,2016,2,23,18,1,False
2016-05-25 19:20:00,130,24.45,37.26,23.63,34.86,24.85,36.61,16.33,756.1,55.67,1.67,32.67,7.33,2016,5,25,19,2,False
2016-04-23 17:10:00,80,23.0,35.16,21.29,33.66,23.73,33.29,8.67,757.35,50.67,7.83,40.0,-1.03,2016,4,23,17,5,False
2016-04-19 21:30:00,50,22.1,39.53,20.2,38.16,22.1,37.26,7.65,766.5,75.0,3.0,40.0,3.4,2016,4,19,21,1,False
2016-02-06 09:20:00,20,21.0,45.79,20.43,43.9,22.23,45.16,8.3,753.53,85.33,6.33,40.0,5.9,2016,2,6,9,5,False
2016-01-19 00:20:00,50,20.32,39.2,19.07,39.36,19.89,40.29,-4.53,756.6,88.33,1.0,65.0,-6.17,2016,1,19,0,1,False
2016-04-30 23:30:00,40,21.2,38.29,18.53,41.4,23.2,36.29,4.85,763.5,84.0,2.5,40.0,2.35,2016,4,30,23,5,False
2016-05-12 03:20:00,50,24.89,47.5,22.89,49.2,26.6,44.59,12.73,745.07,96.67,1.0,58.33,12.23,2016,5,12,3,3,False
2016-04-28 17:20:00,140,21.1,33.69,20.03,31.7,21.5,34.6,9.77,756.1,52.0,3.33,40.0,0.33,2016,4,28,17,3,False
2016-03-14 16:00:00,240,22.1,34.43,20.1,33.36,23.63,35.89,7.6,767.0,57.0,6.0,26.0,-0.5,2016,3,14,16,0,False
2016-05-25 01:10:00,50,24.1,40.4,21.7,42.29,25.39,39.7,8.65,758.05,87.0,1.0,29.0,6.52,2016,5,25,1,2,False
2016-02-12 21:20:00,90,22.1,37.59,20.5,37.93,21.5,38.56,2.2,741.3,84.0,1.67,40.0,-0.27,2016,2,12,21,4,False
2016-03-29 17:10:00,320,22.44,40.9,21.2,38.49,22.79,37.9,11.77,751.38,59.67,6.0,30.0,4.05,2016,3,29,17,1,False
2016-01-30 15:00:00,400,20.36,45.06,20.1,43.76,20.03,45.59,6.5,751.7,95.0,5.0,29.0,5.7,2016,1,30,15,5,False
2016-02-03 17:20:00,230,21.89,44.36,20.7,43.33,23.37,46.41,5.33,762.07,80.0,5.33,40.0,2.1,2016,2,3,17,2,False
2016-04-10 08:00:00,90,21.1,39.97,18.0,44.77,22.5,38.53,2.4,753.1,99.0,1.0,44.0,2.3,2016,4,10,8,6,False
2016-02-20 14:40:00,80,22.03,41.29,21.1,40.23,23.03,42.29,10.03,754.8,86.0,6.67,32.67,7.8,2016,2,20,14,5,False
2016-01-26 18:10:00,40,19.79,45.2,19.03,44.59,20.39,44.06,9.82,759.92,74.0,9.0,40.0,5.33,2016,1,26,18,1,False
2016-02-01 01:40:00,40,21.86,47.06,21.0,46.54,21.73,46.4,11.3,756.57,91.67,7.67,29.33,10.0,2016,2,1,1,0,False
2016-03-30 06:50:00,70,21.5,40.4,18.96,44.2,22.6,38.4,7.55,751.25,85.67,3.0,40.0,5.22,2016,3,30,6,2,False
2016-03-15 23:00:00,60,21.55,41.45,19.0,45.47,20.89,38.9,4.9,764.7,88.0,3.0,61.0,3.0,2016,3,15,23,1,False
2016-03-04 06:10:00,40,20.89,36.56,18.89,38.09,21.0,38.67,3.72,740.75,91.05,7.86,60.5,2.33,2016,3,4,6,4,False
2016-02-27 07:40:00,40,19.67,36.63,17.7,37.7,20.5,37.5,0.37,750.17,82.0,3.67,35.0,-2.4,2016,2,27,7,5,False
2016-02-23 18:40:00,210,21.0,41.21,19.2,41.2,20.96,40.26,4.37,758.9,85.67,1.33,40.0,2.2,2016,2,23,18,1,False
2016-02-10 02:00:00,60,22.0,41.9,21.2,40.45,22.65,43.34,3.2,738.9,89.0,7.0,40.0,1.5,2016,2,10,2,2,False
2016-04-21 13:50:00,60,22.73,35.86,23.5,32.53,22.89,35.93,16.95,761.43,40.67,4.83,40.0,3.47,2016,4,21,13,3,False
2016-01-24 11:20:00,180,19.1,44.72,18.5,43.76,19.26,43.66,6.53,768.1,98.33,5.0,57.33,6.27,2016,1,24,11,6,False
2016-02-23 19:20:00,120,21.2,41.86,19.43,42.63,21.1,40.4,3.73,759.3,88.33,1.0,40.0,2.0,2016,2,23,19,1,False
2016-02-07 02:20:00,40,22.2,43.43,21.5,43.2,21.82,44.73,11.53,741.57,62.0,9.33,40.0,4.37,2016,2,7,2,6,False
2016-03-10 18:50:00,120,21.63,46.89,19.6,41.76,20.96,40.06,6.97,760.58,66.67,1.83,58.0,1.1,2016,3,10,18,3,False
2016-04-03 15:10:00,80,22.7,42.5,23.26,39.2,22.6,40.76,19.02,750.95,51.5,3.83,40.0,8.65,2016,4,3,15,6,False
2016-05-04 06:00:00,70,21.89,36.8,18.79,40.09,23.0,36.2,1.7,766.6,94.0,1.0,40.0,0.9,2016,5,4,6,2,False
2016-04-17 19:20:00,120,23.0,41.46,20.67,41.23,22.82,37.53,8.23,757.87,67.0,4.33,40.0,2.37,2016,4,17,19,6,False
2016-05-20 01:10:00,50,23.1,41.2,21.33,42.0,24.6,39.7,9.97,757.88,86.17,3.0,40.0,7.8,2016,5,20,1,4,False
2016-01-24 16:30:00,50,21.5,45.03,20.89,44.33,20.7,45.79,7.85,767.45,96.5,5.0,62.0,7.35,2016,1,24,16,6,False
2016-03-14 00:30:00,20,21.13,35.47,18.1,39.0,20.32,36.9,2.3,769.15,87.5,2.0,63.5,0.4,2016,3,14,0,0,False
2016-04-15 21:50:00,100,22.89,42.95,20.89,44.79,24.1,39.2,11.97,744.55,79.83,6.33,38.17,8.62,2016,4,15,21,4,False
2016-04-06 03:20:00,40,22.1,40.9,18.89,46.2,24.1,39.2,6.37,754.0,95.0,4.0,21.33,5.6,2016,4,6,3,2,False
2016-01-29 21:50:00,60,20.39,44.0,20.0,43.2,20.1,43.83,9.1,761.57,83.0,9.83,40.0,6.3,2016,1,29,21,4,False
2016-04-20 23:30:00,50,22.2,34.29,20.13,35.63,22.89,36.16,8.5,764.5,62.0,4.5,40.0,1.55,2016,4,20,23,2,False
2016-01-27 12:30:00,30,19.76,46.0,18.93,45.59,19.89,45.2,11.0,756.8,83.5,10.5,34.5,8.3,2016,1,27,12,2,False
2016-02-04 11:10:00,70,20.7,44.53,19.79,42.4,21.29,42.52,5.3,761.48,96.0,7.0,54.17,4.7,2016,2,4,11,3,False
2016-02-04 22:20:00,70,22.79,43.5,22.03,42.43,22.1,44.2,6.2,765.0,96.0,2.0,27.67,5.57,2016,2,4,22,3,False
2016-05-25 20:20:00,440,24.38,37.66,23.53,35.56,24.86,36.84,15.83,756.17,59.33,1.33,35.33,7.87,2016,5,25,20,2,False
2016-04-26 00:10:00,60,21.6,37.7,18.96,39.76,21.7,36.4,3.3,749.15,91.0,3.67,40.0,1.98,2016,4,26,0,1,False
2016-03-06 06:40:00,50,18.79,37.9,16.79,40.09,20.2,37.97,3.0,745.33,91.0,7.33,40.0,1.7,2016,3,6,6,6,False
2016-02-13 19:30:00,90,22.13,44.0,20.39,41.99,21.46,41.03,3.5,731.1,96.0,4.5,64.5,2.9,2016,2,13,19,5,False
2016-04-02 23:40:00,60,20.93,41.59,19.1,44.13,21.5,38.79,13.73,752.6,72.67,6.33,27.33,8.87,2016,4,2,23,5,False
2016-02-14 04:40:00,50,20.79,40.09,19.0,41.59,21.39,40.79,2.57,734.33,95.67,2.0,49.67,1.97,2016,2,14,4,6,False
2016-01-18 09:00:00,40,19.86,41.36,18.2,41.59,19.89,40.79,-4.1,759.6,86.0,2.0,22.0,-6.1,2016,1,18,9,0,False
2016-02-20 17:10:00,90,22.67,39.97,21.82,39.7,22.06,40.16,9.6,753.95,92.33,8.17,43.5,8.37,2016,2,20,17,5,False
2016-04-30 04:50:00,50,21.6,37.09,18.89,40.2,22.89,37.2,5.02,757.17,95.33,1.17,38.17,4.35,2016,4,30,4,5,False
2016-02-25 08:20:00,180,20.29,38.63,18.13,40.06,20.53,39.03,0.1,756.2,93.33,1.0,59.33,-0.87,2016,2,25,8,3,False
2016-03-03 19:10:00,90,21.67,38.12,20.0,37.32,20.82,37.43,4.1,750.05,80.5,2.83,40.0,1.05,2016,3,3,19,3,False
2016-03-16 12:10:00,90,21.1,40.03,21.44,37.15,21.86,38.09,7.02,764.8,56.33,8.83,29.0,-1.13,2016,3,16,12,2,False
2016-03-20 00:10:00,60,22.0,36.0,19.39,38.36,21.82,35.57,5.12,762.47,83.67,3.0,23.83,2.57,2016,3,20,0,6,False
2016-02-10 21:30:00,130,21.39,43.47,21.12,41.37,21.0,42.2,4.8,746.55,95.0,2.5,22.0,4.0,2016,2,10,21,2,False
2016-02-08 18:50:00,370,23.36,53.49,23.03,39.86,25.13,43.5,7.83,741.77,70.67,11.83,37.67,2.77,2016,2,8,18,0,False
2016-03-06 10:40:00,50,18.93,39.4,17.0,41.2,19.89,37.43,2.77,746.7,95.0,6.0,21.33,1.97,2016,3,6,10,6,False
2016-04-09 07:50:00,50,20.79,41.5,17.93,45.86,22.76,38.76,4.62,750.83,89.67,2.0,21.83,3.02,2016,4,9,7,5,False
2016-04-16 17:00:00,100,22.67,57.5,21.29,56.03,24.89,40.49,7.6,748.3,87.0,3.0,40.0,5.6,2016,4,16,17,5,False
2016-04-10 00:40:00,50,22.0,40.63,19.5,44.06,22.89,39.7,6.77,751.03,95.67,1.33,32.67,6.07,2016,4,10,0,6,False
2016-03-07 13:00:00,70,20.6,41.62,19.26,39.49,22.1,40.03,4.0,748.9,73.0,5.0,40.0,-0.4,2016,3,7,13,0,False
2016-04-23 00:30:00,50,22.5,39.04,20.29,40.03,24.93,36.4,8.55,757.0,79.0,5.0,33.5,5.05,2016,4,23,0,5,False
2016-01-29 19:10:00,70,19.63,45.0,19.29,44.13,19.5,43.93,9.0,762.28,82.0,10.0,40.0,6.1,2016,1,29,19,4,False
2016-04-21 17:00:00,80,23.0,34.93,23.1,32.76,23.1,35.43,18.5,759.9,37.0,4.0,40.0,3.3,2016,4,21,17,3,False
2016-05-09 07:40:00,60,24.23,39.23,23.1,39.27,26.0,37.29,14.03,752.5,73.0,2.0,36.33,9.17,2016,5,9,7,0,False
2016-03-23 17:30:00,90,21.23,37.23,19.13,39.26,21.7,37.2,8.8,755.85,79.0,5.0,40.0,5.35,2016,3,23,17,2,False
2016-02-16 23:20:00,60,21.86,34.7,19.79,35.13,20.5,36.66,-2.2,768.87,86.0,1.0,36.0,-4.27,2016,2,16,23,1,False
2016-05-15 15:20:00,90,23.5,35.0,23.29,32.59,24.2,34.2,13.07,761.43,48.0,4.0,40.0,2.2,2016,5,15,15,6,True
2016-05-03 12:50:00,50,22.6,38.16,24.86,32.29,23.2,37.59,12.3,764.07,52.67,4.17,40.0,2.87,2016,5,3,12,1,False
2016-04-07 23:30:00,30,21.7,38.66,19.36,41.13,22.6,38.0,6.7,754.1,80.0,3.5,40.0,3.5,2016,4,7,23,3,False
2016-03-20 08:10:00,110,20.7,36.46,18.0,39.7,22.0,36.7,5.02,761.85,81.0,3.17,20.17,1.93,2016,3,20,8,6,False
2016-05-23 09:00:00,60,24.1,47.79,21.79,50.7,25.39,42.73,11.9,754.9,92.0,2.0,61.0,10.7,2016,5,23,9,0,False
2016-03-01 10:50:00,60,20.0,38.53,18.24,36.84,20.29,35.0,2.97,759.25,82.0,6.0,64.33,0.13,2016,3,1,10,1,False
2016-05-13 23:30:00,60,25.29,39.59,23.29,40.76,25.89,34.54,10.4,752.55,83.0,7.5,22.5,7.55,2016,5,13,23,4,False
2016-02-23 12:00:00,50,20.73,41.9,19.7,42.26,21.2,41.03,6.6,756.3,81.0,5.0,28.0,3.6,2016,2,23,12,1,False
2016-04-28 19:30:00,90,21.13,33.86,19.7,32.47,23.73,36.8,9.45,756.2,42.0,4.0,40.0,-2.95,2016,4,28,19,3,False
2016-04-18 01:00:00,50,22.0,38.66,18.57,42.59,22.43,37.79,3.2,760.3,89.0,1.0,40.0,1.5,2016,4,18,1,0,False
2016-03-29 05:00:00,80,22.2,37.73,19.2,41.9,23.32,38.79,5.6,747.9,87.0,9.0,40.0,3.5,2016,3,29,5,1,False
2016-04-06 09:40:00,80,22.0,43.13,20.29,46.46,23.29,38.79,8.77,754.0,83.0,5.67,29.0,6.03,2016,4,6,9,2,False
2016-04-13 21:00:00,80,22.2,43.43,20.0,45.83,23.86,39.47,8.6,752.5,92.0,1.0,26.0,7.3,2016,4,13,21,2,False
2016-03-14 12:50:00,230,21.07,38.79,21.0,35.86,21.53,36.36,4.65,768.43,70.5,6.0,23.33,-0.28,2016,3,14,12,0,False
2016-04-26 06:50:00,50,20.79,37.59,17.5,41.63,21.6,35.5,1.68,747.92,90.0,4.83,29.0,0.18,2016,4,26,6,1,False
2016-01-30 16:00:00,110,20.79,44.22,20.5,43.06,20.2,44.79,6.3,752.4,82.0,6.0,40.0,3.5,2016,1,30,16,5,False
2016-04-01 14:50:00,60,22.39,38.56,22.63,36.59,22.36,37.9,10.72,760.7,57.5,2.83,38.17,2.53,2016,4,1,14,4,False
2016-04-14 18:40:00,310,23.0,43.53,22.2,41.16,23.39,39.36,15.3,752.47,57.33,3.33,40.0,6.77,2016,4,14,18,3,False
2016-03-11 20:20:00,140,21.23,35.5,19.5,37.0,20.29,35.4,6.53,765.8,72.33,2.0,64.0,1.8,2016,3,11,20,4,False
2016-02-01 20:10:00,300,24.0,47.05,23.1,44.36,24.2,45.79,10.55,759.8,86.83,9.0,43.67,8.47,2016,2,1,20,0,False
2016-05-26 14:30:00,70,24.2,41.63,25.7,35.46,26.5,37.56,20.0,756.7,49.0,2.5,27.5,8.95,2016,5,26,14,3,False
2016-01-15 04:10:00,50,22.89,39.43,21.89,39.13,21.29,43.59,2.75,750.88,81.83,10.0,27.5,-0.15,2016,1,15,4,4,False
2016-05-15 17:10:00,140,23.5,35.0,22.5,33.81,24.29,35.09,13.38,761.08,46.67,3.83,40.0,2.17,2016,5,15,17,6,True
2016-01-14 01:50:00,40,19.0,42.09,18.39,41.29,19.89,43.2,2.82,754.03,92.5,5.0,27.83,1.65,2016,1,14,1,3,False
2016-05-21 01:10:00,50,23.1,45.29,21.5,46.9,24.89,42.09,14.13,757.62,90.83,3.17,30.0,12.68,2016,5,21,1,5,False
2016-05-17 02:00:00,50,22.86,39.36,20.7,39.93,24.5,37.73,9.1,760.2,81.0,1.0,40.0,5.9,2016,5,17,2,1,False
2016-04-06 00:00:00,50,22.63,41.03,19.6,45.54,24.29,38.79,7.4,754.2,88.0,3.0,40.0,5.5,2016,4,6,0,2,False
2016-02-21 01:10:00,50,21.6,43.29,20.29,43.59,21.89,42.0,10.4,755.2,92.0,9.83,63.67,9.12,2016,2,21,1,6,False
2016-02-13 00:30:00,60,21.39,38.29,19.5,38.7,21.0,39.4,1.2,741.55,89.5,1.5,25.0,-0.3,2016,2,13,0,5,False
2016-04-26 15:40:00,50,20.86,36.86,19.7,37.33,21.79,35.09,4.9,748.47,76.67,3.33,40.0,1.07,2016,4,26,15,1,False
2016-03-07 02:10:00,50,19.7,37.2,17.29,39.83,20.03,38.83,0.43,747.57,97.0,1.17,61.83,0.02,2016,3,7,2,0,False
2016-01-17 15:40:00,80,21.7,34.83,20.29,34.51,21.0,36.4,2.83,765.13,59.67,1.33,40.0,-4.3,2016,1,17,15,6,False
2016-03-18 05:10:00,50,21.6,35.2,18.1,39.79,21.6,36.0,0.2,763.0,96.67,1.33,11.83,-0.3,2016,3,18,5,4,False
2016-05-25 06:20:00,50,23.5,38.9,20.7,42.16,24.65,36.95,6.33,757.07,97.0,1.0,24.0,5.93,2016,5,25,6,2,False
2016-03-13 03:20:00,50,20.79,35.5,17.29,39.7,20.2,36.76,0.13,768.33,90.0,1.33,42.0,-1.37,2016,3,13,3,6,False
2016-04-21 10:30:00,40,21.79,37.76,23.1,34.5,22.79,35.79,11.4,762.65,62.0,4.0,27.5,4.2,2016,4,21,10,3,False
2016-05-13 20:50:00,100,25.79,38.73,24.6,38.07,26.75,34.4,15.73,750.43,63.83,7.33,29.17,8.67,2016,5,13,20,4,False
2016-04-28 09:50:00,80,20.7,35.9,21.87,33.62,21.46,34.7,5.82,756.35,78.83,2.0,38.17,2.47,2016,4,28,9,3,False
2016-02-21 19:50:00,400,22.26,46.96,21.29,46.07,21.89,45.57,10.97,754.72,90.17,9.17,28.33,9.43,2016,2,21,19,6,False
2016-02-28 04:20:00,50,20.29,35.16,18.29,35.93,20.7,36.5,0.1,754.57,76.0,5.0,25.33,-3.7,2016,2,28,4,6,False
2016-05-23 21:20:00,70,25.1,44.7,23.2,44.59,25.7,41.79,11.97,759.23,79.0,5.33,40.0,8.43,2016,5,23,21,0,False
2016-02-22 21:20:00,110,21.79,43.56,20.47,44.27,21.6,42.4,5.23,753.3,97.0,1.0,50.0,4.8,2016,2,22,21,0,False
2016-03-11 08:00:00,280,20.2,37.46,16.6,42.77,20.39,37.5,-0.5,764.5,95.0,1.0,13.0,-1.2,2016,3,11,8,4,False
2016-03-31 01:20:00,50,22.2,39.09,19.6,42.03,22.73,38.79,6.23,754.23,96.33,1.0,48.33,5.67,2016,3,31,1,3,False
2016-04-25 04:30:00,60,21.0,35.4,17.7,39.59,22.6,35.09,1.5,756.65,96.5,2.0,22.0,0.95,2016,4,25,4,0,False
2016-02-08 08:00:00,80,20.89,44.36,20.1,44.0,21.7,44.29,8.6,738.4,81.0,9.0,28.0,5.5,2016,2,8,8,0,False
2016-02-06 18:50:00,70,21.79,44.19,20.82,43.66,21.39,43.77,10.17,746.3,72.33,6.17,40.0,5.35,2016,2,6,18,5,False
2016-02-13 15:00:00,100,20.86,40.56,19.67,41.06,21.1,39.53,3.7,732.0,95.0,5.0,63.0,2.9,2016,2,13,15,5,False
2016-01-15 01:40:00,60,23.7,39.09,22.7,39.09,21.2,43.36,0.27,749.33,99.33,10.0,52.67,0.13,2016,1,15,1,4,False
2016-04-09 13:10:00,90,22.0,40.33,21.73,38.66,22.29,38.7,12.5,749.83,56.33,7.0,40.0,3.93,2016,4,9,13,5,False
2016-03-09 00:40:00,50,20.53,37.7,17.7,40.7,20.1,38.09,4.6,753.47,73.0,6.0,40.0,0.17,2016,3,9,0,2,False
2016-05-23 21:30:00,60,25.07,44.7,23.13,44.66,25.7,41.79,11.8,759.25,79.5,5.0,40.0,8.35,2016,5,23,21,0,False
2016-02-14 09:40:00,110,20.2,40.53,18.39,41.13,21.0,39.73,2.63,736.13,95.67,1.67,35.67,2.0,2016,2,14,9,6,False
2016-02-02 01:10:00,50,22.7,45.7,21.79,44.76,23.29,45.5,10.27,759.58,95.17,6.83,45.5,9.5,2016,2,2,1,1,False
2016-02-27 18:40:00,90,20.79,35.33,19.39,34.33,20.79,35.0,4.13,751.57,60.0,5.67,27.67,-3.0,2016,2,27,18,5,False
2016-04-29 09:50:00,60,20.2,36.97,18.0,39.4,22.5,34.09,7.13,754.68,79.33,6.17,40.0,3.8,2016,4,29,9,4,False
2016-05-12 10:00:00,60,24.79,47.79,24.6,46.09,26.0,43.79,16.5,744.3,76.0,3.0,22.0,12.3,2016,5,12,10,3,False
2016-01-14 13:10:00,60,20.96,43.87,20.26,40.13,22.39,44.9,4.3,748.22,87.5,6.0,40.0,2.42,2016,1,14,13,3,False
2016-02-15 08:30:00,50,19.5,40.63,18.0,40.73,20.1,40.16,1.4,755.85,80.0,5.0,40.0,-1.7,2016,2,15,8,0,False
2016-01-28 16:20:00,40,19.6,45.0,18.82,44.53,19.79,44.53,6.5,765.1,71.67,2.0,40.0,1.67,2016,1,28,16,3,False
2016-01-29 18:40:00,90,19.36,45.46,19.02,44.47,19.26,43.93,8.93,762.27,82.67,9.67,40.0,6.13,2016,1,29,18,4,False
2016-04-21 11:20:00,60,21.89,37.9,23.36,34.2,22.7,35.97,13.13,762.63,57.33,4.0,32.0,4.77,2016,4,21,11,3,False
2016-03-16 17:40:00,420,21.29,34.4,19.5,33.33,23.2,34.76,7.27,764.37,54.0,7.67,25.67,-1.53,2016,3,16,17,2,False
2016-03-29 03:20:00,40,22.39,37.7,19.29,41.9,23.39,38.79,5.97,747.3,85.0,7.67,40.0,3.57,2016,3,29,3,1,False
2016-01-17 19:20:00,90,22.36,45.63,20.45,42.34,21.0,40.73,-1.07,764.8,77.0,2.0,40.0,-4.67,2016,1,17,19,6,False
2016-01-16 16:40:00,70,21.5,38.4,20.6,37.79,20.7,41.42,2.43,764.53,82.33,3.33,48.33,-0.4,2016,1,16,16,5,False
2016-04-06 00:10:00,50,22.6,41.0,19.57,45.63,24.23,38.73,7.32,754.22,88.67,3.0,37.67,5.52,2016,4,6,0,2,False
2016-04-24 09:20:00,100,21.5,36.59,18.79,38.96,23.07,34.47,4.3,758.03,86.33,4.0,27.0,2.2,2016,4,24,9,6,False
2016-05-21 14:00:00,220,23.94,49.36,25.1,43.5,26.16,43.44,21.5,755.0,57.0,7.0,40.0,12.6,2016,5,21,14,5,False
2016-05-21 19:30:00,110,24.83,47.31,24.86,43.9,26.52,42.12,21.4,753.05,59.5,5.5,40.0,13.2,2016,5,21,19,5,False
2016-03-17 21:10:00,110,22.89,34.16,20.2,36.09,21.79,35.0,4.32,764.42,77.17,2.83,63.67,0.62,2016,3,17,21,3,False
2016-02-23 09:10:00,30,20.6,43.13,18.86,44.33,21.39,41.93,4.38,755.08,95.0,2.33,57.0,3.62,2016,2,23,9,1,False
2016-05-24 15:20:00,140,24.39,38.63,23.79,36.72,25.2,38.76,14.4,758.7,66.33,4.67,36.0,8.07,2016,5,24,15,1,False
2016-05-26 16:50:00,470,24.39,43.76,25.39,37.13,26.16,38.07,20.78,756.15,45.5,1.83,40.0,8.45,2016,5,26,16,3,False
2016-05-25 03:50:00,50,23.79,40.29,21.17,42.79,25.39,39.9,6.58,757.35,92.83,1.0,26.5,5.47,2016,5,25,3,2,False
2016-05-26 17:10:00,620,24.39,44.33,25.37,37.74,26.73,38.86,20.77,756.05,45.17,2.0,40.0,8.33,2016,5,26,17,3,False
2016-02-15 06:30:00,40,19.67,40.97,17.86,41.86,20.29,40.63,2.4,753.45,84.0,6.5,40.0,-0.05,2016,2,15,6,0,False
2016-03-20 13:10:00,120,21.6,37.36,19.96,38.57,23.36,38.13,6.73,761.5,74.33,3.17,40.0,2.42,2016,3,20,13,6,False
2016-01-27 20:30:00,30,19.29,46.59,18.6,46.5,19.79,45.2,9.6,755.0,93.5,8.5,43.0,8.55,2016,1,27,20,2,False
2016-01-22 08:40:00,30,18.5,38.76,17.39,38.53,18.89,39.69,-0.33,763.03,79.0,3.67,20.67,-3.63,2016,1,22,8,4,False
2016-04-19 20:20:00,90,22.2,39.56,20.7,37.7,22.29,37.09,10.13,766.03,63.67,3.67,40.0,3.37,2016,4,19,20,1,False
2016-03-12 19:50:00,350,21.13,35.99,19.57,35.4,20.2,34.53,5.38,767.35,75.33,2.17,61.33,1.27,2016,3,12,19,5,False
2016-05-02 19:40:00,150,23.07,38.56,22.36,36.83,23.1,36.86,14.33,760.47,68.33,3.33,40.0,8.57,2016,5,2,19,0,False
2016-02-24 06:10:00,30,20.32,39.5,18.03,41.03,21.2,40.59,-1.25,759.97,97.33,1.83,37.17,-1.63,2016,2,24,6,2,False
2016-03-10 07:30:00,50,19.5,37.2,16.29,41.16,20.2,37.34,-0.4,756.05,91.5,1.0,62.5,-1.65,2016,3,10,7,3,False
2016-01-14 22:40:00,50,23.26,40.09,22.39,39.66,21.57,43.0,2.1,749.57,84.67,7.33,28.67,-0.3,2016,1,14,22,3,False
