row_id,municipio,censal_area,month,mean_temperature_c,household_income_index,building_type,avg_household_size,current_heating_source,distance_to_gas_network_m,competitor_price_delta_pct,marketing_touches,referral_lead,potential_daily_consumption_m3,potential_daily_revenue_eur,signed_contract
20240124_rv_centro,rincon_de_la_victoria,rv_centro,1,7.9,58,apartment,2.6,electric,150,-1.3,1,0,3.26,2.48,0
20240124_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,1,8.8,52,apartment,2.8,butane_lpg,650,-8.8,2,0,3.26,2.44,1
20240124_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,1,11.9,72,detached_house,3.0,electric,900,6.1,3,0,3.25,2.56,0
20240124_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,1,11.9,44,terraced_house,3.2,none,1800,-2.1,3,0,4.64,3.57,0
20240124_me_casco_historico,miranda_de_ebro,me_casco_historico,1,-1.0,48,apartment,2.4,diesel,120,-4.1,3,0,7.39,5.61,0
20240124_me_ircio,miranda_de_ebro,me_ircio,1,1.4,55,apartment,2.7,electric,400,6.0,2,0,4.64,3.43,1
20240124_me_industrial_norte,miranda_de_ebro,me_industrial_norte,1,2.5,40,terraced_house,3.1,diesel,700,5.7,2,0,5.87,4.58,0
20240124_me_bayas,miranda_de_ebro,me_bayas,1,2.1,50,detached_house,3.4,butane_lpg,1600,4.2,5,0,9.84,8.07,0
20240125_rv_centro,rincon_de_la_victoria,rv_centro,1,11.2,58,apartment,2.6,electric,150,2.5,1,0,3.18,2.48,0
20240125_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,1,13.3,52,apartment,2.8,butane_lpg,650,-5.8,1,0,2.62,2.14,0
20240125_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,1,9.2,72,detached_house,3.0,electric,900,-0.5,6,0,4.07,3.12,0
20240125_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,1,11.3,44,terraced_house,3.2,none,1800,-6.5,0,0,3.54,2.8,0
20240125_me_casco_historico,miranda_de_ebro,me_casco_historico,1,0.3,48,apartment,2.4,diesel,120,-12.5,3,0,6.69,5.5,1
20240125_me_ircio,miranda_de_ebro,me_ircio,1,-0.3,55,apartment,2.7,electric,400,-8.8,4,0,5.31,4.24,0
20240125_me_industrial_norte,miranda_de_ebro,me_industrial_norte,1,1.7,40,terraced_house,3.1,diesel,700,-0.4,4,0,8.16,6.7,1
20240125_me_bayas,miranda_de_ebro,me_bayas,1,-0.0,50,detached_house,3.4,butane_lpg,1600,2.1,2,0,7.32,5.73,0
20240126_rv_centro,rincon_de_la_victoria,rv_centro,1,9.0,58,apartment,2.6,electric,150,-5.7,2,0,2.87,2.12,0
20240126_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,1,9.6,52,apartment,2.8,butane_lpg,650,9.5,1,0,2.72,2.23,1
20240126_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,1,12.1,72,detached_house,3.0,electric,900,5.4,2,0,2.81,2.18,1
20240126_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,1,10.6,44,terraced_house,3.2,none,1800,7.2,2,0,3.48,2.47,0
20240126_me_casco_historico,miranda_de_ebro,me_casco_historico,1,1.7,48,apartment,2.4,diesel,120,4.6,2,0,4.42,3.5,0
20240126_me_ircio,miranda_de_ebro,me_ircio,1,-0.0,55,apartment,2.7,electric,400,-1.5,4,0,4.6,3.55,1
20240126_me_industrial_norte,miranda_de_ebro,me_industrial_norte,1,-1.1,40,terraced_house,3.1,diesel,700,-0.4,0,0,6.7,5.08,0
20240126_me_bayas,miranda_de_ebro,me_bayas,1,-0.9,50,detached_house,3.4,butane_lpg,1600,3.6,3,0,6.87,5.68,0
20240127_rv_centro,rincon_de_la_victoria,rv_centro,1,11.4,58,apartment,2.6,electric,150,-0.6,3,0,3.4,2.59,1
20240127_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,1,11.4,52,apartment,2.8,butane_lpg,650,-9.5,2,0,2.72,2.28,0
20240127_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,1,10.2,72,detached_house,3.0,electric,900,2.9,2,0,3.8,2.97,0
20240127_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,1,9.5,44,terraced_house,3.2,none,1800,15.1,3,0,4.73,3.73,0
20240127_me_casco_historico,miranda_de_ebro,me_casco_historico,1,2.0,48,apartment,2.4,diesel,120,-2.6,1,0,5.81,4.65,1
20240127_me_ircio,miranda_de_ebro,me_ircio,1,-2.9,55,apartment,2.7,electric,400,3.4,2,0,6.32,5.05,0
20240127_me_industrial_norte,miranda_de_ebro,me_industrial_norte,1,2.4,40,terraced_house,3.1,diesel,700,-6.9,4,0,5.94,4.84,0
20240127_me_bayas,miranda_de_ebro,me_bayas,1,-1.0,50,detached_house,3.4,butane_lpg,1600,7.7,2,0,9.19,7.66,0
20240128_rv_centro,rincon_de_la_victoria,rv_centro,1,8.2,58,apartment,2.6,electric,150,15.8,1,0,2.96,2.35,1
20240128_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,1,8.8,52,apartment,2.8,butane_lpg,650,17.3,2,0,3.43,2.65,0
20240128_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,1,8.8,72,detached_house,3.0,electric,900,0.3,3,0,3.3,2.65,0
20240128_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,1,9.7,44,terraced_house,3.2,none,1800,3.6,1,0,3.68,2.97,0
20240128_me_casco_historico,miranda_de_ebro,me_casco_historico,1,-0.6,48,apartment,2.4,diesel,120,-8.3,6,0,4.98,4.18,0
20240128_me_ircio,miranda_de_ebro,me_ircio,1,-1.7,55,apartment,2.7,electric,400,6.8,0,0,5.83,4.62,1
20240128_me_industrial_norte,miranda_de_ebro,me_industrial_norte,1,1.7,40,terraced_house,3.1,diesel,700,-17.3,5,0,5.51,4.28,1
20240128_me_bayas,miranda_de_ebro,me_bayas,1,-1.7,50,detached_house,3.4,butane_lpg,1600,1.4,0,0,7.29,5.45,0
20240129_rv_centro,rincon_de_la_victoria,rv_centro,1,9.7,58,apartment,2.6,electric,150,15.0,0,0,3.45,2.59,0
20240129_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,1,12.6,52,apartment,2.8,butane_lpg,650,17.2,2,0,2.33,1.76,0
20240129_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,1,10.8,72,detached_house,3.0,electric,900,0.9,1,0,3.89,3.17,0
20240129_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,1,10.0,44,terraced_house,3.2,none,1800,2.2,3,1,3.88,3.15,0
20240129_me_casco_historico,miranda_de_ebro,me_casco_historico,1,0.8,48,apartment,2.4,diesel,120,-0.0,1,0,5.71,4.68,0
20240129_me_ircio,miranda_de_ebro,me_ircio,1,-1.4,55,apartment,2.7,electric,400,-0.9,2,0,4.72,3.87,1
20240129_me_industrial_norte,miranda_de_ebro,me_industrial_norte,1,2.1,40,terraced_house,3.1,diesel,700,-2.7,6,0,5.59,3.75,0
20240129_me_bayas,miranda_de_ebro,me_bayas,1,0.9,50,detached_house,3.4,butane_lpg,1600,-16.0,3,0,7.08,5.32,0
20240130_rv_centro,rincon_de_la_victoria,rv_centro,1,12.3,58,apartment,2.6,electric,150,2.8,2,1,2.4,1.82,0
20240130_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,1,9.7,52,apartment,2.8,butane_lpg,650,19.6,4,0,3.45,2.68,1
20240130_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,1,8.9,72,detached_house,3.0,electric,900,-10.3,1,0,4.03,2.97,0
20240130_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,1,11.9,44,terraced_house,3.2,none,1800,14.5,1,0,3.21,2.45,0
20240130_me_casco_historico,miranda_de_ebro,me_casco_historico,1,0.6,48,apartment,2.4,diesel,120,12.7,3,0,4.25,3.52,0
20240130_me_ircio,miranda_de_ebro,me_ircio,1,2.5,55,apartment,2.7,electric,400,10.5,1,0,5.07,3.89,0
20240130_me_industrial_norte,miranda_de_ebro,me_industrial_norte,1,2.0,40,terraced_house,3.1,diesel,700,5.4,1,0,6.4,4.92,0
20240130_me_bayas,miranda_de_ebro,me_bayas,1,-1.1,50,detached_house,3.4,butane_lpg,1600,12.1,2,0,7.51,5.59,0
20240131_rv_centro,rincon_de_la_victoria,rv_centro,1,11.7,58,apartment,2.6,electric,150,0.6,6,0,2.57,1.99,0
20240131_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,1,9.8,52,apartment,2.8,butane_lpg,650,8.4,2,0,2.85,2.34,0
20240131_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,1,10.5,72,detached_house,3.0,electric,900,-4.8,3,0,4.12,3.46,0
20240131_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,1,11.7,44,terraced_house,3.2,none,1800,5.7,2,0,3.57,2.82,0
20240131_me_casco_historico,miranda_de_ebro,me_casco_historico,1,1.2,48,apartment,2.4,diesel,120,-4.8,3,0,5.8,4.54,0
20240131_me_ircio,miranda_de_ebro,me_ircio,1,3.1,55,apartment,2.7,electric,400,21.7,4,0,4.08,3.17,1
20240131_me_industrial_norte,miranda_de_ebro,me_industrial_norte,1,-1.0,40,terraced_house,3.1,diesel,700,-7.5,4,0,7.07,5.39,0
20240131_me_bayas,miranda_de_ebro,me_bayas,1,2.1,50,detached_house,3.4,butane_lpg,1600,2.4,4,0,7.44,5.81,0
20240201_rv_centro,rincon_de_la_victoria,rv_centro,2,11.5,58,apartment,2.6,electric,150,13.2,1,0,2.49,1.79,0
20240201_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,12.6,52,apartment,2.8,butane_lpg,650,4.1,1,0,2.53,1.86,0
20240201_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,11.5,72,detached_house,3.0,electric,900,-1.0,3,0,3.49,2.9,0
20240201_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,8.3,44,terraced_house,3.2,none,1800,14.7,1,0,4.99,3.81,0
20240201_me_casco_historico,miranda_de_ebro,me_casco_historico,2,1.9,48,apartment,2.4,diesel,120,-2.1,6,0,5.82,4.46,0
20240201_me_ircio,miranda_de_ebro,me_ircio,2,1.6,55,apartment,2.7,electric,400,9.0,0,0,5.26,4.11,0
20240201_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,-0.8,40,terraced_house,3.1,diesel,700,4.2,1,0,7.77,5.92,0
20240201_me_bayas,miranda_de_ebro,me_bayas,2,2.5,50,detached_house,3.4,butane_lpg,1600,0.0,3,0,8.94,6.9,0
20240202_rv_centro,rincon_de_la_victoria,rv_centro,2,13.0,58,apartment,2.6,electric,150,2.6,0,1,2.24,1.66,0
20240202_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,12.6,52,apartment,2.8,butane_lpg,650,-1.1,0,0,2.79,2.26,0
20240202_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,13.1,72,detached_house,3.0,electric,900,2.5,1,0,2.23,1.76,0
20240202_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,10.6,44,terraced_house,3.2,none,1800,-5.2,0,0,5.01,3.68,0
20240202_me_casco_historico,miranda_de_ebro,me_casco_historico,2,1.3,48,apartment,2.4,diesel,120,9.1,1,1,4.6,3.42,1
20240202_me_ircio,miranda_de_ebro,me_ircio,2,2.3,55,apartment,2.7,electric,400,14.1,1,0,3.93,3.08,0
20240202_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,0.8,40,terraced_house,3.1,diesel,700,-8.1,2,0,6.92,5.46,0
20240202_me_bayas,miranda_de_ebro,me_bayas,2,2.4,50,detached_house,3.4,butane_lpg,1600,-9.0,1,1,6.28,5.05,1
20240203_rv_centro,rincon_de_la_victoria,rv_centro,2,9.8,58,apartment,2.6,electric,150,-11.9,1,0,3.03,2.48,0
20240203_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,9.6,52,apartment,2.8,butane_lpg,650,-10.9,2,0,4.06,3.25,0
20240203_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,11.6,72,detached_house,3.0,electric,900,6.8,6,0,3.59,2.63,0
20240203_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,11.5,44,terraced_house,3.2,none,1800,-8.8,0,0,5.66,4.55,0
20240203_me_casco_historico,miranda_de_ebro,me_casco_historico,2,2.0,48,apartment,2.4,diesel,120,-6.0,2,0,4.2,3.1,1
20240203_me_ircio,miranda_de_ebro,me_ircio,2,-0.7,55,apartment,2.7,electric,400,7.5,0,0,6.04,4.45,0
20240203_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,4.0,40,terraced_house,3.1,diesel,700,15.0,0,0,4.88,3.92,0
20240203_me_bayas,miranda_de_ebro,me_bayas,2,1.2,50,detached_house,3.4,butane_lpg,1600,-1.9,3,0,10.16,7.75,0
20240204_rv_centro,rincon_de_la_victoria,rv_centro,2,13.5,58,apartment,2.6,electric,150,-7.9,1,0,1.67,1.36,0
20240204_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,9.9,52,apartment,2.8,butane_lpg,650,4.3,3,1,2.44,1.8,1
20240204_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,11.6,72,detached_house,3.0,electric,900,-0.4,3,0,3.26,2.48,0
20240204_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,8.9,44,terraced_house,3.2,none,1800,-8.7,0,0,4.57,3.59,0
20240204_me_casco_historico,miranda_de_ebro,me_casco_historico,2,-0.2,48,apartment,2.4,diesel,120,-18.5,4,0,4.92,3.91,0
20240204_me_ircio,miranda_de_ebro,me_ircio,2,0.8,55,apartment,2.7,electric,400,-7.2,1,0,6.38,4.82,0
20240204_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,3.7,40,terraced_house,3.1,diesel,700,4.2,1,0,6.76,5.13,0
20240204_me_bayas,miranda_de_ebro,me_bayas,2,-0.2,50,detached_house,3.4,butane_lpg,1600,10.9,5,0,6.44,4.88,0
20240205_rv_centro,rincon_de_la_victoria,rv_centro,2,12.4,58,apartment,2.6,electric,150,-1.7,0,0,2.02,1.57,0
20240205_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,12.3,52,apartment,2.8,butane_lpg,650,-3.6,0,0,1.72,1.26,0
20240205_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,9.7,72,detached_house,3.0,electric,900,1.6,2,0,3.59,3.09,0
20240205_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,12.0,44,terraced_house,3.2,none,1800,-5.4,1,0,3.84,2.94,0
20240205_me_casco_historico,miranda_de_ebro,me_casco_historico,2,0.2,48,apartment,2.4,diesel,120,-10.4,4,1,3.96,2.93,1
20240205_me_ircio,miranda_de_ebro,me_ircio,2,2.1,55,apartment,2.7,electric,400,17.0,1,0,5.54,4.38,0
20240205_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,0.9,40,terraced_house,3.1,diesel,700,-0.3,0,0,6.71,5.24,0
20240205_me_bayas,miranda_de_ebro,me_bayas,2,3.1,50,detached_house,3.4,butane_lpg,1600,13.2,5,0,5.95,4.61,1
20240206_rv_centro,rincon_de_la_victoria,rv_centro,2,11.4,58,apartment,2.6,electric,150,9.1,1,0,2.59,1.98,0
20240206_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,10.9,52,apartment,2.8,butane_lpg,650,2.4,2,0,2.63,2.18,0
20240206_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,7.5,72,detached_house,3.0,electric,900,-3.9,3,0,4.58,3.63,0
20240206_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,9.9,44,terraced_house,3.2,none,1800,11.1,2,0,3.35,2.73,1
20240206_me_casco_historico,miranda_de_ebro,me_casco_historico,2,1.7,48,apartment,2.4,diesel,120,-12.2,2,0,4.47,3.61,0
20240206_me_ircio,miranda_de_ebro,me_ircio,2,1.2,55,apartment,2.7,electric,400,11.6,2,0,6.08,4.79,0
20240206_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,1.0,40,terraced_house,3.1,diesel,700,6.9,3,0,6.21,5.07,0
20240206_me_bayas,miranda_de_ebro,me_bayas,2,0.7,50,detached_house,3.4,butane_lpg,1600,0.2,4,0,7.81,5.7,0
20240207_rv_centro,rincon_de_la_victoria,rv_centro,2,11.0,58,apartment,2.6,electric,150,-11.8,1,0,2.87,2.25,0
20240207_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,10.8,52,apartment,2.8,butane_lpg,650,12.7,3,0,2.44,2.04,1
20240207_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,11.4,72,detached_house,3.0,electric,900,-11.2,2,0,3.3,2.55,1
20240207_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,11.4,44,terraced_house,3.2,none,1800,9.0,5,0,4.82,3.61,0
20240207_me_casco_historico,miranda_de_ebro,me_casco_historico,2,-0.9,48,apartment,2.4,diesel,120,5.8,2,0,5.12,3.97,0
20240207_me_ircio,miranda_de_ebro,me_ircio,2,2.2,55,apartment,2.7,electric,400,9.2,2,0,5.35,3.95,0
20240207_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,0.9,40,terraced_house,3.1,diesel,700,2.0,3,0,6.43,5.15,0
20240207_me_bayas,miranda_de_ebro,me_bayas,2,3.7,50,detached_house,3.4,butane_lpg,1600,-8.9,3,0,6.03,4.58,1
20240208_rv_centro,rincon_de_la_victoria,rv_centro,2,10.9,58,apartment,2.6,electric,150,1.6,4,0,2.73,2.15,1
20240208_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,10.4,52,apartment,2.8,butane_lpg,650,3.4,1,0,2.46,2.08,1
20240208_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,10.6,72,detached_house,3.0,electric,900,23.8,3,0,3.69,3.03,0
20240208_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,12.2,44,terraced_house,3.2,none,1800,-7.0,0,1,2.87,2.22,0
20240208_me_casco_historico,miranda_de_ebro,me_casco_historico,2,1.9,48,apartment,2.4,diesel,120,13.0,4,0,4.79,3.76,1
20240208_me_ircio,miranda_de_ebro,me_ircio,2,3.9,55,apartment,2.7,electric,400,-10.8,2,0,4.84,3.79,0
20240208_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,-0.1,40,terraced_house,3.1,diesel,700,12.5,3,0,8.28,6.63,0
20240208_me_bayas,miranda_de_ebro,me_bayas,2,1.5,50,detached_house,3.4,butane_lpg,1600,-1.3,2,0,6.85,5.07,0
20240209_rv_centro,rincon_de_la_victoria,rv_centro,2,10.2,58,apartment,2.6,electric,150,10.2,3,0,4.06,3.08,0
20240209_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,11.0,52,apartment,2.8,butane_lpg,650,11.8,1,0,2.83,2.29,0
20240209_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,12.5,72,detached_house,3.0,electric,900,6.2,2,1,3.14,2.42,0
20240209_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,9.3,44,terraced_house,3.2,none,1800,-7.0,4,0,4.16,3.26,0
20240209_me_casco_historico,miranda_de_ebro,me_casco_historico,2,0.2,48,apartment,2.4,diesel,120,7.7,3,0,5.69,4.44,0
20240209_me_ircio,miranda_de_ebro,me_ircio,2,3.6,55,apartment,2.7,electric,400,9.1,1,0,5.11,3.98,0
20240209_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,3.6,40,terraced_house,3.1,diesel,700,10.4,0,1,6.44,4.89,0
20240209_me_bayas,miranda_de_ebro,me_bayas,2,2.1,50,detached_house,3.4,butane_lpg,1600,29.2,2,0,7.61,6.36,0
20240210_rv_centro,rincon_de_la_victoria,rv_centro,2,14.5,58,apartment,2.6,electric,150,-5.9,3,1,1.88,1.54,1
20240210_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,12.4,52,apartment,2.8,butane_lpg,650,7.6,2,0,2.15,1.68,0
20240210_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,11.6,72,detached_house,3.0,electric,900,-17.5,1,0,3.95,3.0,0
20240210_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,9.6,44,terraced_house,3.2,none,1800,-7.8,1,0,3.49,2.65,0
20240210_me_casco_historico,miranda_de_ebro,me_casco_historico,2,0.4,48,apartment,2.4,diesel,120,1.2,0,0,5.67,4.26,0
20240210_me_ircio,miranda_de_ebro,me_ircio,2,-0.4,55,apartment,2.7,electric,400,-3.4,0,0,5.12,4.23,0
20240210_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,2.2,40,terraced_house,3.1,diesel,700,-1.5,0,0,6.3,4.91,0
20240210_me_bayas,miranda_de_ebro,me_bayas,2,1.4,50,detached_house,3.4,butane_lpg,1600,-1.1,3,0,6.88,5.5,0
20240211_rv_centro,rincon_de_la_victoria,rv_centro,2,11.3,58,apartment,2.6,electric,150,18.5,6,0,2.18,1.78,0
20240211_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,13.0,52,apartment,2.8,butane_lpg,650,5.7,5,0,1.99,1.58,0
20240211_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,11.4,72,detached_house,3.0,electric,900,-5.0,3,0,3.59,2.99,0
20240211_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,9.0,44,terraced_house,3.2,none,1800,2.8,4,1,4.31,3.36,0
20240211_me_casco_historico,miranda_de_ebro,me_casco_historico,2,1.8,48,apartment,2.4,diesel,120,1.3,0,1,4.26,3.21,0
20240211_me_ircio,miranda_de_ebro,me_ircio,2,0.2,55,apartment,2.7,electric,400,4.9,2,0,5.26,4.09,0
20240211_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,3.0,40,terraced_house,3.1,diesel,700,3.7,1,0,4.94,3.84,1
20240211_me_bayas,miranda_de_ebro,me_bayas,2,2.1,50,detached_house,3.4,butane_lpg,1600,27.0,1,0,7.73,6.05,0
20240212_rv_centro,rincon_de_la_victoria,rv_centro,2,11.9,58,apartment,2.6,electric,150,14.3,4,0,2.12,1.75,1
20240212_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,14.2,52,apartment,2.8,butane_lpg,650,-0.9,0,0,2.1,1.63,0
20240212_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,11.5,72,detached_house,3.0,electric,900,-7.0,3,0,2.86,2.28,0
20240212_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,11.1,44,terraced_house,3.2,none,1800,4.9,0,1,2.95,2.41,0
20240212_me_casco_historico,miranda_de_ebro,me_casco_historico,2,-0.9,48,apartment,2.4,diesel,120,-7.0,3,0,5.33,4.26,0
20240212_me_ircio,miranda_de_ebro,me_ircio,2,1.5,55,apartment,2.7,electric,400,12.4,1,0,5.22,4.1,1
20240212_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,0.9,40,terraced_house,3.1,diesel,700,-4.6,0,0,6.05,5.08,0
20240212_me_bayas,miranda_de_ebro,me_bayas,2,-1.4,50,detached_house,3.4,butane_lpg,1600,6.6,6,0,6.17,5.09,0
20240213_rv_centro,rincon_de_la_victoria,rv_centro,2,11.2,58,apartment,2.6,electric,150,14.2,2,0,2.24,1.87,0
20240213_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,10.9,52,apartment,2.8,butane_lpg,650,-10.6,2,0,3.03,2.29,1
20240213_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,11.0,72,detached_house,3.0,electric,900,1.6,2,1,3.67,2.99,0
20240213_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,12.1,44,terraced_house,3.2,none,1800,20.9,2,0,3.3,2.43,0
20240213_me_casco_historico,miranda_de_ebro,me_casco_historico,2,-0.6,48,apartment,2.4,diesel,120,6.5,2,0,5.89,4.45,1
20240213_me_ircio,miranda_de_ebro,me_ircio,2,1.0,55,apartment,2.7,electric,400,-17.7,0,0,5.79,4.58,0
20240213_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,1.0,40,terraced_house,3.1,diesel,700,6.5,4,0,8.32,6.4,0
20240213_me_bayas,miranda_de_ebro,me_bayas,2,1.3,50,detached_house,3.4,butane_lpg,1600,-19.5,1,0,6.78,5.22,0
20240214_rv_centro,rincon_de_la_victoria,rv_centro,2,10.2,58,apartment,2.6,electric,150,10.6,3,0,2.79,2.21,0
20240214_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,10.1,52,apartment,2.8,butane_lpg,650,6.4,5,0,2.59,2.02,0
20240214_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,11.6,72,detached_house,3.0,electric,900,-5.5,2,0,3.33,2.57,0
20240214_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,10.9,44,terraced_house,3.2,none,1800,-3.9,4,0,3.56,2.91,0
20240214_me_casco_historico,miranda_de_ebro,me_casco_historico,2,2.1,48,apartment,2.4,diesel,120,17.6,0,0,4.45,3.67,0
20240214_me_ircio,miranda_de_ebro,me_ircio,2,2.3,55,apartment,2.7,electric,400,10.3,1,0,5.25,4.17,0
20240214_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,2.5,40,terraced_house,3.1,diesel,700,4.5,1,0,5.76,4.91,0
20240214_me_bayas,miranda_de_ebro,me_bayas,2,1.4,50,detached_house,3.4,butane_lpg,1600,-8.3,2,0,12.09,9.45,0
20240215_rv_centro,rincon_de_la_victoria,rv_centro,2,10.8,58,apartment,2.6,electric,150,-1.9,4,0,2.13,1.62,0
20240215_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,2,10.6,52,apartment,2.8,butane_lpg,650,2.6,1,0,2.61,2.11,0
20240215_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,2,8.3,72,detached_house,3.0,electric,900,-0.4,1,0,3.94,3.3,0
20240215_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,2,12.7,44,terraced_house,3.2,none,1800,14.3,2,0,2.59,2.08,0
20240215_me_casco_historico,miranda_de_ebro,me_casco_historico,2,2.0,48,apartment,2.4,diesel,120,7.8,1,0,5.61,4.46,1
20240215_me_ircio,miranda_de_ebro,me_ircio,2,2.8,55,apartment,2.7,electric,400,-24.1,2,1,5.11,4.2,0
20240215_me_industrial_norte,miranda_de_ebro,me_industrial_norte,2,1.1,40,terraced_house,3.1,diesel,700,-6.0,2,0,8.22,6.06,0
20240215_me_bayas,miranda_de_ebro,me_bayas,2,4.0,50,detached_house,3.4,butane_lpg,1600,0.2,3,0,7.28,5.62,0
20240216_rv_centro,rincon_de_la_victoria,rv_centro,2,10.9,58,apartment,2.6,electric,150,0.1,1,0,3.87,3.11,0
